module,alpha,seed,n_iters,total_steps,train_return_late,train_return_early,train_return_delta,train_task_score,train_capture_rate,train_pursuer_dist,eval_return,eval_task_score,eval_capture,eval_pursuer_dist,explained_variance,entropy,policy_loss,value_loss,approx_kl,clipfrac,grad_norm,ratio0_max,ratio0_min,nan_count,cap_c1_participation,marginal_c1_rate,knn_c1_sighted_frac,dist_full_sight,dist_sensor_limited
graph,0.5,2,625,2000000,-47.45393202345698,-611.8997264831297,564.4457944596727,0.0984049947294157,0.7797379032258065,1.131020628927696,271.5879267305136,0.22968723455173623,0.41,0.7880306522082537,0.9447018571438328,0.7367466159405246,-0.0006815925204985789,0.015131543150111497,0.0004698315491054458,0.0030373991910011447,0.13696864282171567,1.0,1.0,0,0.20733870967741935,0.14501008064516127,0.9362046790507532,2.788558724524994,1.4684890928023286
graph,0.5,3,625,2000000,-42.15718534252336,-660.9951478358238,618.8379624933004,0.0997616163054753,0.8084677419354839,1.207415236381273,-246.05622865632176,0.011040877977910325,0.0325,1.9428951874910854,0.9470305337059882,0.624585844239881,-0.0010011660106645582,0.010294916163829495,0.0005666163322808562,0.004213911298058699,0.1726879005350412,1.0,1.0,0,0.21704133064516132,0.1535735887096774,0.937708856059659,2.87198103959522,1.541602070843501
graph,0.5,4,625,2000000,23.074451591819525,-551.9537614622424,575.0282130540619,0.13009580135177032,0.8477822580645161,1.0754609499246843,-109.46620838344097,0.09818654979851596,0.205,1.0893148046755232,0.9446434195964567,0.6825736394812983,-0.0007431908789818162,0.009509281416784083,0.000556243102030698,0.004253326613052729,0.24607620576937353,1.0,1.0,0,0.26659778225806446,0.1862046370967742,0.9338774905377819,2.731111288383122,1.4091388668816893
graph,0.75,0,625,2000000,8.044667801609442,-704.1420734543955,712.1867412560049,0.1266922679908032,0.8568548387096774,1.0367039719512385,13.069235008209944,0.13439567185283502,0.2675,0.991244384906022,0.9481670298883992,0.658015777891682,-0.0007800191291883227,0.008607550640590433,0.0005131882661786772,0.00358896169108765,0.15132235222526128,1.0,1.0,0,0.2544556451612903,0.17764112903225807,0.9376037293480287,2.7823076824651607,1.3698985048623822
graph,0.75,1,625,2000000,-145.23048713875394,-615.2814706679313,470.0509835291774,0.0549684594091034,0.5902217741935484,1.2408849188493145,-75.05354330316186,0.0568698209483228,0.10125,0.7804990720411297,0.973423675183327,0.6124099003691829,-0.001013588577732134,0.01380890950770863,0.000763113444570942,0.006302368955737333,0.2667318085508962,1.0,1.0,0,0.12213709677419357,0.08414818548387097,0.9350792478649846,3.0501974904200724,1.5608950568639466
graph,0.75,2,625,2000000,38.10566801962353,-629.0723449491685,667.178012968792,0.14011097994065425,0.8941532258064516,1.0435702067036783,89.31564845889807,0.13143262050940932,0.23124999999999998,0.7597869863593951,0.9482015006003841,0.6904457062482834,-0.0006205981086826693,0.0069497892925995935,0.00044751683417303237,0.003195514120254196,0.1821325025130664,1.0,1.0,0,0.28384072580645164,0.19866431451612906,0.9372372257421094,2.6731372316974786,1.383637854377589
graph,0.75,3,625,2000000,-142.59726586691554,-680.3723443092838,537.7750784423682,0.06044426502637453,0.6305443548387096,1.281175381034132,-272.19899328425527,0.022350512584219252,0.06625,1.9772602800512686,0.9348502159118652,0.7607270987764483,-0.0008405379458365081,0.014884702688563695,0.0004849970091084844,0.0035633064597042335,0.13757112812130678,1.0,1.0,0,0.1358719758064516,0.09455141129032259,0.9370485737150716,3.1222444942978123,1.6405985323988619
graph,0.75,4,625,2000000,96.25698504044163,-570.8391463064378,667.0961313468795,0.17079969689030863,0.9279233870967742,0.927393372294403,-93.74465545080602,0.11678848233758479,0.2075,0.776993113871431,0.948376024923017,0.6931497358506726,-0.0006727802913869597,0.006887349764245603,0.00048713229328833295,0.003445614918881207,0.1458584868379177,1.0,1.0,0,0.3254284274193549,0.2269203629032258,0.9346738618612287,2.6057573007431722,1.254150521119516
graph,1.0,0,625,2000000,-256.6119023244828,-689.6268695092971,433.0149671848143,0.019533044351909362,0.2918346774193548,1.494569100006934,-52.57855437323451,0.11063617959482484,0.23,1.0974247532803565,0.9529660863261069,0.8415274339337505,-0.0007675717949810661,0.011531564892239575,0.000548199824464852,0.003761643150010594,0.13806160460076022,1.0,1.0,0,0.04798891129032258,0.033125,0.9378550253375884,3.4032339734992676,1.8580256461135805
graph,1.0,1,625,2000000,-62.47467121361725,-637.9857769320088,575.5111057183915,0.09689510521521612,0.7918346774193549,1.0694847554533233,334.89806829951704,0.30410294977104624,0.46875,0.5418429488653782,0.947974625133699,0.8822559838333438,-0.0006235439738732839,0.015772680200696425,0.0004109344131327856,0.00283870968331377,0.12688734828224102,1.0,1.0,0,0.19868447580645163,0.13958669354838713,0.9367007914377797,2.987238240311704,1.4172837330881625
graph,1.0,2,625,2000000,-155.4958586465988,-624.303101131993,468.8072424853942,0.050271120629029525,0.5584677419354839,1.2284738938678654,-69.28296269103885,0.04273165283347105,0.0775,0.8137253432022407,0.942936239704009,0.7988194187802653,-0.00067276903280465,0.021060205189390967,0.00045130957644400245,0.0027464717781009217,0.11379733658846344,1.0,1.0,0,0.11095262096774193,0.07741935483870968,0.9365524619721597,2.884252890497446,1.5791874377958235
graph,1.0,3,625,2000000,-178.289668021273,-646.5642597060049,468.27459168473194,0.04494811495592875,0.5448588709677419,1.3035680836102659,-186.20069973915815,0.03170864764502122,0.09125000000000001,1.8793723448971287,0.9576504740022844,0.7645524597937061,-0.0008239933945516984,0.014269286718579978,0.0005590637942782291,0.004081955660072779,0.182493856381024,1.0,1.0,0,0.10225302419354837,0.07186995967741935,0.937021931871291,3.153353780450359,1.657561098515026
graph,1.0,4,625,2000000,110.76859220141365,-568.6984491271357,679.4670413285494,0.17931934311786812,0.9309475806451613,0.9087038822832606,-140.62157015129924,0.08534775879735093,0.16749999999999998,0.9628592378390022,0.9458716723226732,0.743045351101506,-0.0005525603856380547,0.0069774420308549535,0.0004447890096915685,0.002747177414658468,0.1295123503032711,1.0,1.0,0,0.3387348790322581,0.2369153225806452,0.9345132911974384,2.5941331303047557,1.2395914083490929
graph_zm,0.0,0,625,2000000,-527.5682370316598,-732.1406740219362,204.5724369902764,3.5731354955758065e-05,0.0015120967741935483,2.3123566036455094,-534.2192591130733,0.0,0.0,1.7394685160741208,0.9021552560790893,1.3344996494631614,-0.00020558238558778322,0.015515580246104775,0.00028172405744145276,0.0004467741938330214,0.04691716790679958,1.0,1.0,0,0.00011592741935483871,5.040322580645161e-05,0.8822833070158957,3.3398195155782084,5.267578803685404
graph_zm,0.0,1,625,2000000,-519.3090065847481,-736.5137297645692,217.20472317982114,5.726340467641618e-05,0.003528225806451613,2.302302695022475,-493.19600677490234,0.0,0.0,1.7109501969255505,0.9240514164970767,1.2381282179586348,-0.0002201090221676883,0.014754142550631346,0.00046588107917300834,0.0013930947479292805,0.06067454812507471,1.0,1.0,0,0.00019657258064516132,9.07258064516129e-05,0.8620068082790221,3.3059016696195442,5.408230615777352
graph_zm,0.0,2,625,2000000,-531.0601875282103,-731.4407274799962,200.38053995178586,0.0,0.0,2.260679381220572,-260.36689399182796,0.0,0.0,1.057439712435007,0.9039695003340321,1.315382105688895,-0.00018628690039832626,0.01741567163638045,0.00024543868228937013,0.00047479838966892307,0.05110374294341566,1.0,1.0,0,0.0,0.0,0.8743527187166676,3.22657506318823,5.406798348196093
graph_zm,0.0,3,625,2000000,-550.8265121636853,-743.2123725721913,192.385860408506,5.119264693658707e-06,0.0010080645161290322,2.6427930960443713,-537.7397903800011,0.0,0.0,3.0060710106790065,0.921730580829805,1.324794417427432,-0.00020259063596166673,0.02379106569794873,0.00037180738695351707,0.0009022681519361823,0.05391130405027537,1.0,1.0,0,2.0161290322580645e-05,5.040322580645161e-06,0.8712687614271718,3.7214370184367707,5.285005204869856
graph_zm,0.0,4,625,2000000,-511.9162081979936,-693.7102268280521,181.79401863005847,2.0628250833389496e-05,0.0030241935483870967,2.2044961207047584,-588.1430357843637,0.0,0.0,3.1797779525071386,0.903741128021671,1.2339324935790033,-0.00021701909648266004,0.029366745283046024,0.0005105440846868945,0.002062802407858846,0.0710037497863654,1.0,1.0,0,6.55241935483871e-05,2.0161290322580645e-05,0.8281185574493101,3.160761581611249,5.380005380607421
graph_zm,0.25,0,625,2000000,-28.749552087918406,-639.6090181642963,610.8594660763779,0.14212101190808493,0.7137096774193549,0.9827655673832182,13.11905149742961,0.1756741188541061,0.32,0.8215596699365414,0.9512252644185097,0.8689345091581343,-0.00035572856740090955,0.008551283299382125,0.0008341705579648105,0.005672076605644074,0.27727292205297166,1.0,1.0,0,0.27596774193548385,0.17682459677419354,0.8814559735982649,2.6300681731633597,1.8587805367357306
graph_zm,0.25,1,625,2000000,-89.38017613083244,-665.6324856819645,576.252309551132,0.10629268161643671,0.6386088709677419,1.064037845704344,333.2426479458809,0.32465951302259294,0.46499999999999997,0.4319438849377911,0.9646663252384432,0.9264716175294692,-0.00032155445824956345,0.009463422338388087,0.0007669785133811601,0.004646169357604935,0.22839283816997077,1.0,1.0,0,0.21615927419354838,0.1384828629032258,0.8825281228653846,2.7476585969665357,1.8202677360946131
graph_zm,0.25,2,625,2000000,-95.65623998840249,-655.7761972950351,560.1199573066326,0.10967816674761742,0.6486895161290323,1.0696336370105703,456.11313793435687,0.3530893502837081,0.58,0.6426619548862801,0.9452329912493306,1.0201537794643833,-0.00035978512977688303,0.0194764959340494,0.0007524479183111798,0.0046597782177770376,0.1751548680807313,1.0,1.0,0,0.22353830645161296,0.14540826612903227,0.8714372517505001,2.648035055372503,2.0417935772480504
graph_zm,0.25,3,625,2000000,-46.101980831233725,-667.2032591450599,621.1012783138261,0.13053862728934965,0.688508064516129,1.0068980281956255,228.44131616689265,0.16064099427749334,0.4725,1.9414113185671158,0.9610563881935612,0.9460942301058001,-0.00035871681683005805,0.008415883286074956,0.0007751236647325363,0.005404183453714269,0.25422475794630667,1.0,1.0,0,0.25688004032258066,0.16506552419354836,0.890676884295479,2.6460766833035216,1.7610454012525658
graph_zm,0.25,4,625,2000000,-16.691052835795187,-618.8460778151789,602.1550249793837,0.1477926308578436,0.7116935483870968,0.9348447601352968,-238.8454816415906,0.06316461312697932,0.11,0.7416292932769284,0.9427919185930683,0.873324180899128,-0.0003588459124444945,0.01017934790992684,0.0007949395958315234,0.005599092726627109,0.43893529624948585,1.0,1.0,0,0.28049395161290325,0.17683467741935482,0.8949899611165446,2.582169761215487,1.7667516525870848
graph_zm,0.5,0,625,2000000,73.09743803186763,-678.2329698762586,751.3304079081263,0.1619947432314811,0.8472782258064516,0.9268154837647754,74.19504166208208,0.1738057878912781,0.32,0.8411747205129358,0.9526933902694333,0.7427214595579331,-0.00033444008599048527,0.006712056549956913,0.0006158934124342397,0.004739768153018674,0.32947032970766865,1.0,1.0,0,0.3075453629032258,0.21382056451612902,0.9393577613849794,2.649132223915189,1.2550585488926982
graph_zm,0.5,1,625,2000000,124.61137068511978,-605.7725069984313,730.3838776835511,0.19186586998292884,0.936491935483871,0.8631037487257874,368.1272834762931,0.34193391713565,0.495,0.44764861643081527,0.9428554484921117,0.664110250626841,-0.00032558682773459825,0.00498836250419933,0.0006386797314365043,0.0047464717773172335,0.3582859931573752,1.0,1.0,0,0.354375,0.24815020161290324,0.9365402207547617,2.627281806553083,1.1811679484719233
graph_zm,0.5,2,625,2000000,139.45831902277084,-592.4483529444664,731.9066719672372,0.19969990635262186,0.9354838709677419,0.8461264693418579,487.3302864767611,0.3856436004094229,0.60375,0.565741530287778,0.9403695069974468,0.8109344195935033,-0.00033998279660964924,0.006042691207520855,0.0006148591028773023,0.004462247976968432,0.28974566611070784,1.0,1.0,0,0.3653729838709678,0.2563608870967742,0.9360585104265519,2.46501316644011,1.1784637865580383
graph_zm,0.5,3,625,2000000,115.72385720860574,-657.54313134378,773.2669885523858,0.18680991986472165,0.9193548387096774,0.8817604754180197,259.6659303754568,0.19531232266595552,0.485,1.483180735264905,0.9542105409406847,0.7415103149029518,-0.0003459179041422043,0.005039212286412179,0.0005808901730533852,0.0033632056544158477,0.20500533734598464,1.0,1.0,0,0.34714717741935486,0.24421874999999996,0.9365740631280407,2.596957670363688,1.2221032137171397
graph_zm,0.5,4,625,2000000,133.46702451379068,-533.8345108051454,667.3015353189361,0.19538578310256316,0.9354838709677419,0.8507167096147614,-61.75820633769035,0.1350798671626923,0.22375,0.6563944186689332,0.9434074211505151,0.7288620948791504,-0.00034170950591830914,0.00602617469323314,0.0006877999181466612,0.004240120953293202,0.3005114311412458,1.0,1.0,0,0.35789818548387103,0.2490725806451613,0.9338011656749633,2.5413991045987894,1.185769589418365
graph_zm,0.75,0,625,2000000,93.46242297320596,-661.4643183215971,754.9267412948032,0.1742852063203264,0.9173387096774194,0.9099691923936049,70.27432494983077,0.1668886972161423,0.32,0.9175667549157516,0.946703105203567,0.7352707269691653,-0.00029623462634574045,0.005626051491051261,0.0005322419957687607,0.003935131049400897,0.24098107182691172,1.0,1.0,0,0.3282358870967742,0.22789818548387095,0.938350416950641,2.6725616105910275,1.2408485990714642
graph_zm,0.75,1,625,2000000,129.38815232967175,-589.2264150957907,718.6145674254624,0.19349780699719524,0.9380040322580645,0.8559885393155198,366.4188558906317,0.33765159300503866,0.495,0.4661271446663886,0.948155261816517,0.6844005935615107,-0.00033708371758795137,0.005125482539240702,0.0007286520971389197,0.004872832654262024,0.25019018997348125,1.0,1.0,0,0.3559979838709677,0.24771169354838715,0.9361917192609079,2.6103237769536434,1.166966913372519
graph_zm,0.75,2,625,2000000,133.38152430470913,-587.3294924305332,720.7110167352423,0.1954337767922139,0.9359879032258065,0.8660158077483215,488.34862510859966,0.38712624264582446,0.605,0.5628074810595717,0.9420075781883732,0.7237002840926572,-0.0003071994903044816,0.005249270042704916,0.0005587043397801217,0.0037900705677055323,0.23839293459971098,1.0,1.0,0,0.36160786290322583,0.25328629032258065,0.9371717015870157,2.5046674846305006,1.2029131844940202
graph_zm,0.75,3,625,2000000,47.253936404662745,-668.777205474915,716.0311418795778,0.15186645936094437,0.8634072580645161,0.9629862265360933,269.59237083792686,0.20398342045899795,0.49,1.4021587484842168,0.9613647710892462,0.743368086795653,-0.00032273328800807384,0.0065651559901813835,0.0006031078829182622,0.0040814516091783985,0.18776995950648856,1.0,1.0,0,0.29336693548387094,0.2052721774193548,0.9375000423289115,2.767017459564152,1.3199220820300042
graph_zm,0.75,4,625,2000000,128.4086574479457,-563.8070386532814,692.2156961012272,0.19210128836533683,0.9400201612903226,0.8517933295715241,-71.96929976716638,0.12340798299467295,0.21875,0.7726362227741629,0.9441859808660322,0.6748820730755405,-0.000288657539298831,0.005352911002738654,0.0005107373103842338,0.0031280241964791473,0.1427109886201158,1.0,1.0,0,0.3519354838709678,0.24433971774193547,0.9346025776959235,2.543645256474133,1.1814435611533065
graph_zm,1.0,0,625,2000000,126.200079052679,-652.633770842706,778.833849895385,0.1933912242989205,0.9319556451612904,0.8510203865939572,76.99841510690749,0.17620427802987795,0.32,0.8160751245025313,0.9442202929527529,0.6573959717827458,-0.00036255782189448645,0.0052272617099656,0.0007414591539201848,0.005334778237756203,0.33782723798386505,1.0,1.0,0,0.35325100806451615,0.24602318548387098,0.9386319552025488,2.588776594155258,1.1782338544678306
graph_zm,1.0,1,625,2000000,44.31011348818579,-575.979609731705,620.2897232198908,0.14785463009180927,0.8256048387096774,0.938169547417952,371.09305181726813,0.35325131130797277,0.495,0.40127502468123566,0.9588246374360977,0.7345464587211609,-0.0002824651174903541,0.007307891091031358,0.0004906056489949891,0.0031790322689102058,0.18641280434545007,1.0,1.0,0,0.28413306451612913,0.19879536290322586,0.9349121970322823,2.749730454928452,1.2631415205112388
graph_zm,1.0,2,625,2000000,112.9694972619895,-627.5432668347513,740.5127640967409,0.18382630116272533,0.9294354838709677,0.8986849545915763,481.54886396601796,0.3774321702939417,0.60375,0.5996628561551915,0.9446695148944855,0.6506906865104553,-0.000277424685262143,0.005250749089229319,0.0004533894089335801,0.0030381048390593943,0.14227244683931903,1.0,1.0,0,0.345952620967742,0.24034274193548386,0.9360073870132047,2.5589166611096554,1.2399475834987337
graph_zm,1.0,3,625,2000000,35.42065910790716,-695.0618348890736,730.4824939969807,0.14615637943006515,0.8538306451612904,0.9801307758220262,16.68009723722935,0.09811434047927953,0.25,1.5543965406157076,0.9632039531584708,0.7951236949812983,-0.00031185165618691,0.007462375025234823,0.0005657810339976333,0.004093749989818072,0.18374316482654499,1.0,1.0,0,0.28538306451612905,0.20012600806451614,0.9374611604405988,2.8088526409311636,1.3419459779921081
graph_zm,1.0,4,625,2000000,128.2987409983912,-551.7995624676828,680.098303466074,0.19256983522487423,0.9415322580645161,0.8549567022535108,-61.55052622780204,0.13266492943006775,0.225,0.6960150344017892,0.9377018674727409,0.7065419332635018,-0.0002921180613338517,0.007174689435369978,0.0006159538641766224,0.003915423383084717,0.1600190695255033,1.0,1.0,0,0.3533266129032258,0.24520665322580645,0.9335232280435101,2.561893552671517,1.1878586410346532
identity,0.0,0,625,2000000,-508.0641929103482,-719.5186941777506,211.4545012674024,8.668981780737097e-06,0.0010080645161290322,2.028890311842965,-536.1586744785309,0.0,0.0,1.1697873068600892,0.8984425500515969,1.2690312577832128,-0.0001291200014958989,0.017100488876683525,0.00013751377903048267,2.762096773949384e-05,0.04728048054140898,1.0,1.0,0,2.5201612903225806e-05,1.5120967741935484e-05,0.8826670913638607,2.9404268239294327,5.578230635812205
identity,0.0,1,625,2000000,-483.0444060409021,-704.7938330096583,221.7494269687562,0.00010501258851452001,0.008064516129032258,1.993932907014124,-429.559989541769,0.0,0.0,1.7908383435755968,0.9344302886916745,1.3145252258546893,-0.00011905784687798685,0.011543083530400023,0.00015299587914083598,2.6209678253495168e-06,0.04704359239267721,1.0,1.0,0,0.0003125,0.00012600806451612903,0.8409497793163021,2.8762137600058506,5.252944630038353
identity,0.0,2,625,2000000,-502.3772287907139,-702.7561475153892,200.37891872467532,2.0982864816335487e-05,0.0025201612903225806,2.1308244641029064,-289.6932809203863,0.0,0.0,1.4146168479323387,0.9156469866152732,1.3465425648996905,-0.00011895888722285819,0.016409196046691697,0.00013611888288501552,3.0241935746744273e-07,0.04353175219749246,1.0,1.0,0,7.056451612903226e-05,2.5201612903225806e-05,0.846665504680526,2.992608536121345,5.309134755403765
identity,0.0,3,625,2000000,-486.62856437698485,-738.119618961888,251.49105458490317,0.00015505884681873185,0.007560483870967742,1.940851523534905,-479.1395945549011,0.0,0.0,2.3633904805034396,0.9190467048075891,1.3010865319159721,-0.00012176066056129301,0.011411387256286506,0.0001349143721648955,6.552419607384851e-07,0.053329626230462855,1.0,1.0,0,0.00044858870967741935,0.00020665322580645164,0.8569225617474128,2.7949812715909177,5.184259509463463
identity,0.0,4,625,2000000,-506.79399771844186,-685.8516434469531,179.0576457285112,2.0285152141134485e-05,0.0020161290322580645,2.1397201751605155,-512.8916512429714,0.0,0.0,1.4105502812424673,0.8993827815978758,1.2045175398549728,-0.00011447096822342927,0.014816103102038423,0.00010794888452820066,0.0,0.04329561882862637,1.0,1.0,0,6.0483870967741935e-05,3.528225806451613e-05,0.8755659963815442,3.014899093643311,5.505408263244937
identity,0.25,0,625,2000000,-28.143977395949825,-636.8498157185893,608.7058383226395,0.14492828144922446,0.7096774193548387,0.9606900453255062,17.838581386953592,0.1712575299567544,0.3175,0.8539439711149317,0.9374350991941267,1.0541679680347444,-0.00016076260325397038,0.009625842083515856,0.00031219557617467766,0.0008629536282129219,0.1266488703568616,1.0,1.0,0,0.2775151209677419,0.1720362903225806,0.8913400468807068,2.636283490429482,1.8362336496119536
identity,0.25,1,625,2000000,-8.568197820666096,-600.6968016816724,592.1286038610062,0.1481527661662218,0.7358870967741935,0.948383624973076,359.62853587791324,0.33119283209877626,0.4925,0.4872393389465287,0.9510588261388964,0.899738809274089,-0.00016027754763370725,0.009339392562997628,0.0002826691523055828,0.0008698588730405762,0.12776542055991386,1.0,1.0,0,0.2847832661290323,0.18378024193548384,0.8683813764010705,2.5893985624827685,1.7638074642035266
identity,0.25,2,625,2000000,-24.207511612724872,-632.7285574713061,608.5210458585813,0.1430770102252033,0.7076612903225806,0.9749583447916855,470.6947191692889,0.35796091230108845,0.595,0.6622860522032715,0.9490620484275203,0.9669319954610639,-0.00017724383063871436,0.009707108882045502,0.00025487092519523117,0.0003805443556390505,0.12503633773134595,1.0,1.0,0,0.2784375,0.1784022177419355,0.8601195672346699,2.453096661358591,1.9587041433371843
identity,0.25,3,625,2000000,-35.40877536900582,-664.7713241346421,629.3625487656362,0.14296251145273828,0.6920362903225806,0.9764163624122739,264.1933830715716,0.20085673105835322,0.48874999999999996,1.4334406297787792,0.9419709742069244,1.0499435370968233,-0.00018723603035809646,0.009699549420826806,0.00028194157043168286,0.0007602318562050693,0.1290523094876158,1.0,1.0,0,0.27648185483870974,0.17385080645161294,0.8879450288703366,2.606709017719953,1.9085207213545516
identity,0.25,4,625,2000000,-13.672127482271001,-575.5472953434913,561.8751678612203,0.146835660373399,0.719758064516129,0.9413130053084703,-177.6488393843174,0.08463434405040225,0.145,0.7134061101521365,0.9454831615571053,1.0444433614130944,-0.00013843365063207798,0.010899869615452374,0.00022155342396639602,0.0002488407234434953,0.1158672770605452,1.0,1.0,0,0.2797127016129032,0.17653225806451617,0.8804831918881785,2.5091108150179346,1.7911402418993174
identity,0.5,0,625,2000000,151.64110688048024,-608.0398024474421,759.6809093279223,0.20737695593211217,0.9435483870967742,0.8263699644791984,77.66934757307172,0.1745072918482718,0.32,0.8338065737497528,0.9447952951154401,0.7740675753162755,-0.00016211695175438872,0.004401647909394142,0.00020758204202305641,0.0004004032261183145,0.11706122676691696,1.0,1.0,0,0.3738054435483871,0.2608366935483871,0.9378111020307387,2.514384790019643,1.148590361745127
identity,0.5,1,625,2000000,135.60588942804645,-575.661175058734,711.2670644867804,0.19752922731325254,0.9390120967741935,0.8444891431254725,369.6394121646881,0.34498079874974463,0.495,0.43511676955851725,0.9460865182261313,0.7832306634995245,-0.00017257324467789711,0.005234217281348117,0.00023039774619249437,0.0008050907262640219,0.12174237989970749,1.0,1.0,0,0.3612701612903226,0.25306451612903225,0.9352016555493878,2.5789398608308653,1.1570233875765434
identity,0.5,2,625,2000000,143.4340881234215,-565.6888647502468,709.1229528736683,0.20125335073798659,0.9354838709677419,0.8452784537067337,490.5907622911036,0.3903862817653494,0.605,0.5497985955397598,0.9356500266059753,0.806344096218386,-0.00019846581991978324,0.005726689682342066,0.00026079593083398815,0.0008914818540072193,0.11168798676301392,1.0,1.0,0,0.3682308467741936,0.2568699596774194,0.9350972483331157,2.452854163709187,1.17512129335514
identity,0.5,3,625,2000000,98.72387683391571,-640.5400752867422,739.2639521206579,0.178421667693307,0.9168346774193549,0.9027020964759491,264.7085435204208,0.19976385646894523,0.48624999999999996,1.4342256625194567,0.9443228735077766,0.8544671755644584,-0.00014676050566429265,0.0049853775973220955,0.0001514359543770144,0.00017424395300034778,0.09218051484034903,1.0,1.0,0,0.3350907258064516,0.2356804435483871,0.9371731417890518,2.660030218391649,1.2483797602836164
identity,0.5,4,625,2000000,141.11883855250574,-494.69458848622537,635.8134270387311,0.19980027194753744,0.9450604838709677,0.8496971019946279,-67.60131480917335,0.13074216525596077,0.22375,0.7114785177691374,0.9434675007097183,0.7369157863240087,-0.000148992551669347,0.005517156897563321,0.0002008543078232304,0.000619254029345835,0.1042518728983498,1.0,1.0,0,0.3653931451612903,0.25351310483870965,0.9330688790640523,2.542132246610859,1.1800371303349253
identity,0.75,0,625,2000000,155.27549658715725,-649.9853136154913,805.2608102026486,0.2076979400169161,0.9506048387096774,0.8306997411926427,77.17877187207341,0.17400653016341616,0.32,0.8391636677994393,0.9453616978660706,0.6993593303426621,-0.00016649913141719206,0.004316012559443546,0.00024890215396614496,0.000725252018239691,0.11512850527801817,1.0,1.0,0,0.37534274193548384,0.2619556451612904,0.9382013678646856,2.505080531330839,1.1478463780771817
identity,0.75,1,625,2000000,111.47204926177379,-551.48900028198,662.9610495437538,0.1866648347803318,0.9238911290322581,0.8543352500241131,372.6264013759792,0.3521294932156085,0.495,0.4058605026296572,0.9451593400970582,0.8282351101598432,-0.00014570334040367737,0.00647808216407049,0.00015199448121069027,0.0003778729840750084,0.08637942623707552,1.0,1.0,0,0.3430040322580646,0.23969758064516125,0.9360282687314095,2.669383962713182,1.1777739517018202
identity,0.75,2,625,2000000,143.0236865137854,-556.1645210942914,699.1882076080768,0.200938464451855,0.9390120967741935,0.8547654938577643,489.1334617435932,0.3886790961980392,0.605,0.5566194020549301,0.9318731148396769,0.7665736023456821,-0.00015831096640531257,0.006001209542756066,0.00018187963982043388,0.00046960685562693824,0.08410224727084556,1.0,1.0,0,0.3694304435483871,0.2584929435483871,0.9366748696854036,2.492079976537535,1.1902609424990032
identity,0.75,3,625,2000000,106.36310662329197,-672.679409380882,779.042516004174,0.18523486798117877,0.9198588709677419,0.8881160030694258,267.16921146400273,0.20593140816800728,0.49,1.3794661967206048,0.9439268833206546,0.8237678616277635,-0.00013220378579523295,0.0046901385382478265,0.0001298437459536928,0.00020806451708090359,0.08244584937009113,1.0,1.0,0,0.3451663306451613,0.2418598790322581,0.9382258488382063,2.6844263925595624,1.244322663600887
identity,0.75,4,625,2000000,130.37133950475723,-539.4917998121631,669.8631393169203,0.192857950199996,0.9420362903225806,0.8534787761227739,-66.17845275625587,0.13345827408930963,0.22,0.6484577966062351,0.9295506842674748,0.803590004867123,-0.00016182246796456832,0.006373376559255776,0.00019525128513890082,0.0004592741947494617,0.0948929093597877,1.0,1.0,0,0.3537802419354839,0.24595262096774193,0.9350605266709482,2.532364511650897,1.1862690267844067
identity,1.0,0,625,2000000,138.15319782110953,-665.0077834283152,803.1609812494247,0.19770265102977388,0.9445564516129032,0.8563390314639097,73.51737091690302,0.17125975586892167,0.32,0.8685667946620379,0.9384360053846913,0.7527140330883764,-0.00016214050227574846,0.004667385754686155,0.0002052405665722647,0.00043760080659392204,0.09607406520555092,1.0,1.0,0,0.3622278225806452,0.2527318548387097,0.9378759061136555,2.5485728745943597,1.1769088730792847
identity,1.0,1,625,2000000,131.26009099161433,-532.6348122127595,663.8949032043738,0.19624953775010176,0.938508064516129,0.8448217159353437,366.3402726817876,0.3379845589163763,0.495,0.4646010984887834,0.9446907552980608,0.7704909779371754,-0.00016839904230564216,0.00572699231636375,0.00020127308510479555,0.0006775705606243153,0.0978524481637343,1.0,1.0,0,0.35893649193548394,0.2502167338709677,0.9365834240278891,2.6193894728561564,1.1628178702006415
identity,1.0,2,625,2000000,117.56265793187964,-589.9023357206776,707.4649936525573,0.18856247876322488,0.9269153225806451,0.8803164952741035,488.0762661099434,0.3910231923353009,0.605,0.547232848611311,0.9338519948144113,0.8139917697637312,-0.00014537873293239182,0.00710657370096488,0.00014325741613107674,0.00035756048744058414,0.0711455175953526,1.0,1.0,0,0.3512802419354839,0.24564012096774188,0.936657588510744,2.5734440875474003,1.2250478709417003
identity,1.0,3,625,2000000,91.14930588079076,-672.3929383524003,763.542244233191,0.1777471315158858,0.9128024193548387,0.9065375591033408,265.96566230244935,0.20532437405047557,0.49,1.3864926289831057,0.9377056062221527,0.8475178343634452,-0.00012905172338067704,0.005253467666766292,0.0001314949938769964,0.00019934475957038804,0.0794344595182807,1.0,1.0,0,0.3341280241935483,0.2342489919354839,0.9372573872247051,2.735674351650861,1.2689965355961073
identity,1.0,4,625,2000000,156.64199144849854,-546.8952737392917,703.5372651877902,0.20801231353231098,0.9516129032258065,0.821845371830127,-66.86909816227853,0.1300503143435498,0.22,0.6916621470055543,0.952170007651852,0.7151330081685897,-0.00016449689781779724,0.004247055536947129,0.00017129430090487621,0.0003304435469838083,0.08453706002403646,1.0,1.0,0,0.3748739919354839,0.26059979838709674,0.9348437922327749,2.4820387629840166,1.147563017902355
