iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate,capture_c1_participation,dist_full_sight,dist_sensor_limited,marginal_c1_rate,knn_c1_sighted_frac
20,67200,-1149.6543197631836,-11.49654317855835,-1149.6543197631836,-11.49654317855835,0.0,1149.6543197631836,11.49654317855835,171.44174194335938,1.7144177246093744,5.6443543624877925,0.0,0.0,-1126.934578180313,-11.269345781803132,-1126.934578180313,-11.269345781803132,100.0,5.115711112618446,0.0,0.0,1126.934578180313,219.37748408317566,672,-0.0023454381185814555,0.1352481596171856,1.5281715750694276,0.04999692589044571,0.062386096268892285,0.062386096268892285,0.2596276819705963,0.0022921874522580767,0.020481250167358668,0.6407545804977417,1.0,0.01,0.0006778846153846154,0,0.5,0.5,0.0,0.0,nan,5.6443543624877925,0.0,nan
21,70400,-1123.542236328125,-11.2354221534729,-1123.542236328125,-11.2354221534729,0.0,1123.542236328125,11.2354221534729,197.55382537841797,1.9755387496948238,5.060186114311218,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,704,-0.0023292821797425757,0.11282507330179214,1.5197415590286254,0.03888583853840828,0.048956659808754924,0.048956659808754924,0.23660961166024208,0.0016846296522999183,0.009843750140862539,0.6720808744430542,1.0,0.01,0.0006767788461538462,0,0.5,0.5,0.0,0.0,nan,5.060186114311218,0.0,nan
22,73600,-1226.5234699249268,-12.265234260559081,-1226.5234699249268,-12.265234260559081,0.0,1226.5234699249268,12.265234260559081,94.57259178161621,0.9457266426086424,5.954849290847778,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,736,-0.0021839830530694824,0.16321178525686264,1.516745924949646,0.06425445117056369,0.049837812036275866,0.049837812036275866,0.2897153407335281,0.002617719371119165,0.01715625015713158,0.2806633710861206,1.0,0.01,0.000675673076923077,0,0.5,0.5,0.0,0.0,nan,5.954849290847778,0.0,nan
23,76800,-1171.19038772583,-11.711903762817382,-1171.19038772583,-11.711903762817382,0.0,1171.19038772583,11.711903762817382,149.9056739807129,1.4990571403503417,5.510940332412719,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,768,-0.0025953659910939566,0.11639977172017098,1.5052423238754273,0.04055209681391716,0.0587472390383482,0.0587472390383482,0.24645065516233444,0.002954048583342228,0.025781250069849194,0.5647451877593994,1.0,0.01,0.0006745673076923077,0,0.5,0.5,0.0,0.0,nan,5.510940332412719,0.0,nan
24,80000,-1172.7048625946045,-11.727048530578614,-1172.7048625946045,-11.727048530578614,0.0,1172.7048625946045,11.727048530578614,148.39119911193848,1.48391237258911,5.446875901222229,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,-0.002912587887421125,0.11024149656295776,1.481713306903839,0.03739102780818939,0.06921795681118965,0.06921795681118965,0.25408821254968644,0.003706384589895606,0.038406249647960064,0.43784308433532715,1.0,0.01,0.0006734615384615385,0,0.5,0.5,0.0,0.0,nan,5.446875901222229,0.0,nan
25,83200,-1008.160623550415,-10.08160605430603,-1008.160623550415,-10.08160605430603,0.0,1008.160623550415,10.08160605430603,312.93543815612793,3.129354848861693,3.9630210280418394,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,832,-0.002468037968711023,0.07387071922421455,1.4878350257873536,0.019588972069323064,0.05974110625684261,0.05974110625684261,0.17788079604506493,0.002878838522156002,0.026362500420509603,0.592788577079773,1.0,0.01,0.0006723557692307693,0,0.5,0.5,0.0,0.0,nan,3.9630210280418394,0.0,nan
26,86400,-1088.0134544372559,-10.880134630203248,-1088.0134544372559,-10.880134630203248,0.0,1088.0134544372559,10.880134630203248,233.0826072692871,2.330826272964476,5.024182367324829,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,864,-0.0024614034958879926,0.06934904158115388,1.4860305905342102,0.0173528122715652,0.059745234251022336,0.059745234251022336,0.19650031328201295,0.0027990005321044007,0.02356875005280017,0.6231357455253601,1.0,0.01,0.00067125,0,0.5,0.5,0.0,0.0,nan,5.024182367324829,0.0,nan
27,89600,-1095.0315027236938,-10.950315265655517,-1095.0315027236938,-10.950315265655517,0.0,1095.0315027236938,10.950315265655517,226.06455898284912,2.260645637512207,5.38123993396759,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,896,-0.0028915706539528684,0.06653587110340595,1.4849214553833008,0.015527150686830282,0.06224158443510532,0.06224158443510532,0.19344613403081895,0.0031462545914109795,0.03145624963508453,0.602361798286438,1.0,0.01,0.0006701442307692308,0,0.5,0.5,0.0,0.0,nan,5.38123993396759,0.0,nan
28,92800,-1021.9905815124512,-10.219906196594238,-1021.9905815124512,-10.219906196594238,0.0,1021.9905815124512,10.219906196594238,299.1054801940918,2.991054706573486,4.356913847923279,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,928,-0.002251638676447243,0.05444488823413849,1.4721172332763672,0.010249633435159921,0.06077920943498612,0.06077920943498612,0.18419757410883902,0.0029274683838593774,0.029500000015832483,0.6381411552429199,1.0,0.01,0.0006690384615384616,0,0.5,0.5,0.0,0.0,nan,4.356913847923279,0.0,nan
29,96000,-1137.4219465255737,-11.374219989776611,-1137.4219465255737,-11.374219989776611,0.0,1137.4219465255737,11.374219989776611,183.67411518096924,1.8367409133911128,5.542743978500366,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,960,-0.001897256520658175,0.09875631853938102,1.4977211236953736,0.032503691501915455,0.05441918037831783,0.05441918037831783,0.24963354766368867,0.0020787274261238053,0.013237500074319541,0.3055325150489807,1.0,0.01,0.0006679326923076923,0,0.5,0.5,0.0,0.0,nan,5.542743978500366,0.0,nan
