iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate,capture_c1_participation,dist_full_sight,dist_sensor_limited,marginal_c1_rate,knn_c1_sighted_frac
31,102400,-693.8656363487244,-6.938656115531922,-693.8656363487244,-6.938656115531922,0.0,693.8656363487244,6.938656115531922,27.030481815338135,0.27030499935150143,3.3529779601097105,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1024,-0.0002385204836841126,0.15645758360624312,1.5510630846023559,0.06317314542829991,0.017318216152489185,0.017318216152489185,0.2186124362051487,0.00045819739207266717,0.0,0.6007980108261108,1.0,0.009552884615384616,0.0006657211538461539,0,0.25,0.25,0.0,0.0,7.445548877716065,3.814578492641449,0.0,0.9623661136627197
32,105600,-627.8947424888611,-6.278947401046753,-627.8947424888611,-6.278947401046753,0.0,627.8947424888611,6.278947401046753,93.00137567520142,0.9300137138366704,3.1418549847602844,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1056,-0.0007863108104270821,0.1050397127866745,1.5548724293708802,0.036902455426752565,0.030584589950740336,0.030584589950740336,0.1934076353907585,0.0010115102080822708,0.002690624911338091,0.4157595634460449,1.0,0.009538461538461539,0.0006646153846153846,0,0.25,0.25,0.0,0.0,6.316823678016663,4.213930783271789,0.0,0.9340178990364074
33,108800,-668.262375831604,-6.682623920440673,-668.262375831604,-6.682623920440673,0.0,668.262375831604,6.682623920440673,52.633742332458496,0.5263371944427497,3.40965758562088,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1088,-0.0009493123077904287,0.12992764860391617,1.5574130177497865,0.04918165132403374,0.026322226412594317,0.026322226412594317,0.20947926118969917,0.001786114314382349,0.004537499998696149,0.6041394472122192,1.0,0.009524038461538462,0.0006635096153846154,0,0.25,0.25,0.0,0.0,6.7384261846542355,3.84638968706131,0.0,0.9186161190271378
34,112000,-683.0863065719604,-6.830863342285157,-683.0863065719604,-6.830863342285157,0.0,683.0863065719604,6.830863342285157,37.80981159210205,0.3780977725982666,3.401429250240326,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1120,-0.0008383369767372528,0.13285891637206076,1.549931812286377,0.05085186511278152,0.027177622355520726,0.027177622355520726,0.21408943310379983,0.0012834626839326685,0.0018812499940395356,0.4324362277984619,1.0,0.009509615384615385,0.0006624038461538462,0,0.25,0.25,0.0,0.0,6.384454669952393,4.83630172252655,0.0,0.9265179020166397
35,115200,-620.787829875946,-6.20787814617157,-620.787829875946,-6.20787814617157,0.0,620.787829875946,6.20787814617157,100.10828828811646,1.0010829687118532,2.908390760421753,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1152,-0.00123658617458986,0.07619418278336525,1.5341115832328795,0.022293820697814225,0.04319666139781475,0.04319666139781475,0.20078648030757903,0.0022354639608243945,0.015443750005215407,0.5961225628852844,1.0,0.009495192307692309,0.0006612980769230769,0,0.25,0.25,0.0,0.0,5.76813232421875,3.644040834903717,0.0,0.944866116642952
36,118400,-703.5296363830566,-7.035296201705933,-703.5296363830566,-7.035296201705933,0.0,703.5296363830566,7.035296201705933,17.36648178100586,0.17366491317749055,3.5232252645492554,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1184,-0.0007269641740947463,0.13333195745944976,1.5494224548339843,0.05124929957091808,0.030824341252446173,0.030824341252446173,0.22821351140737534,0.0025763037010625616,0.01545000015757978,0.5547183752059937,1.0,0.00948076923076923,0.0006601923076923077,0,0.25,0.25,0.0,0.0,7.016290073394775,4.30752593755722,0.0,0.9177678954601288
37,121600,-633.3105697631836,-6.333105683326721,-633.3105697631836,-6.333105683326721,0.0,633.3105697631836,6.333105683326721,87.5855484008789,0.875855431556702,3.510913224220276,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1216,-0.0008792240918381822,0.08756427764892578,1.5566071152687073,0.028167533129453658,0.029988696053624152,0.029988696053624152,0.19285247400403022,0.0012249569930650526,0.0030437499284744264,0.5849168300628662,1.0,0.009466346153846153,0.0006590865384615385,0,0.25,0.25,0.0,0.0,6.17441999912262,4.181036462783814,0.0,0.9495536118745804
38,124800,-652.063934803009,-6.520639276504516,-652.063934803009,-6.520639276504516,0.0,652.063934803009,6.520639276504516,68.83218336105347,0.6883218383789069,3.7340957641601564,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1248,-0.0004415351474541751,0.14097188264131547,1.557839810848236,0.05531982444226742,0.026750222966074943,0.026750222966074943,0.22845185548067093,0.0008011268731939148,0.0,0.473843514919281,1.0,0.009451923076923077,0.0006579807692307692,0,0.25,0.25,0.0,0.0,6.629159049987793,4.4228414535522464,0.0,0.912276828289032
39,128000,-693.9790925979614,-6.9397908258438115,-693.9790925979614,-6.9397908258438115,0.0,693.9790925979614,6.9397908258438115,26.917025566101074,0.2691702890396117,3.756013638973236,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1280,-0.0008437430926250044,0.10019689053297043,1.5583009481430055,0.034548237919807434,0.032243585027754304,0.032243585027754304,0.19597837179899216,0.0018412576668202095,0.004153125081211328,0.48807257413864136,1.0,0.0094375,0.000656875,0,0.25,0.25,0.0,0.0,6.918358669281006,4.474228358268737,0.0,0.9342411106824875
40,131200,-659.5337257385254,-6.5953372287750245,-659.5337257385254,-6.5953372287750245,0.0,659.5337257385254,6.5953372287750245,61.36239242553711,0.6136238861083987,3.4762686824798585,0.0,0.0,-485.4911678135395,-4.854911678135395,-485.4911678135395,-4.854911678135395,100.0,2.081015255227685,0.0,0.0,485.4911678135395,283.2761664092541,1312,-0.0008816022467915019,0.0760207112878561,1.5560732245445252,0.022465755417943,0.029582921415567398,0.029582921415567398,0.1941508449614048,0.0021563928828986943,0.011637499878997915,0.6022576689720154,1.0,0.009423076923076923,0.0006557692307692308,0,0.25,0.25,0.0,0.0,7.3998909854888915,4.273157711029053,0.0,0.9370089715719223
