iter,global_step,episode_return,mean_step_reward,episode_return_gap_to_zero,episode_return_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,td_loss,q_tot_mean,target_mean,grad_norm,mixer_w_min,epsilon,updates,buffer_size,lr,seed,alpha,env_alpha,capture_rate,detection_event_rate,capture_without_recent_detection_rate,window_open,steps_since_detection
19374,620000,-24.110525280237198,-0.2961150299310684,24.110525280237198,41.64229878783226,3.00706212348938,0.0081,0.0020214311009848925,-23.51848502457142,-0.2351848502457142,-23.51848502457142,-0.2351848502457142,100.0,2.2518484725058077,0.0,0.0,23.51848502457142,30.69781171157956,6176,1.329169147491455,7.1501338894844055,7.146403828144074,145.9721207397461,1.0244548320770264e-07,0.050000000000000044,19219,100000,0.0005,9,0.0,0.0,0.036458333333333336,0.4669,0.0,0.49175,19.63945
19999,640000,-23.281601827591658,-0.31088199765682223,23.281601827591658,42.4712222404778,3.1433274335861205,0.0049,0.0011826243710019717,-30.2099171243608,-0.302099171243608,-30.2099171243608,-0.302099171243608,100.0,2.920991730839014,0.0,0.0,30.2099171243608,24.00637961179018,6400,1.339372336769104,6.3676499645233156,6.37132264213562,146.4192833984375,2.2351741790771484e-08,0.050000000000000044,19844,100000,0.0005,9,0.0,0.0,0.05357142857142857,0.4696,0.0,0.499,19.5956
20624,660000,-27.985799074172974,-0.31308887790441514,27.985799074172974,37.767024993896484,2.967117697143555,0.00565,0.001424207808119273,-20.3853728370741,-0.203853728370741,-20.3853728370741,-0.203853728370741,100.0,1.9385372965037824,0.0,0.0,20.3853728370741,33.83092389907688,6592,1.517174775505066,6.839737334060669,6.8431351852416995,165.81803728027344,2.2351741790771484e-08,0.050000000000000044,20469,100000,0.0005,9,0.0,0.0,0.046875,0.438,0.0,0.4719,19.40525
21249,680000,-30.673023849725723,-0.3096652181863785,30.673023849725723,35.079800218343735,3.1686154895782472,0.0061,0.0014633155816962044,-20.262774251401424,-0.20262774251401425,-20.262774251401424,-0.20262774251401425,100.0,1.9262774148583413,0.0,0.0,20.262774251401424,33.953522484749556,6784,1.5518932273864745,7.533877325820923,7.535514196777344,169.7603468383789,0.0,0.050000000000000044,21094,100000,0.0005,9,0.0,0.0,0.052083333333333336,0.43215,0.0,0.4624,20.6172
21874,700000,-40.85221901535988,-0.2887849086403847,40.85221901535988,24.90060505270958,2.9619909114837646,0.00565,0.0014260507220305752,-25.685733631253242,-0.25685733631253244,-25.685733631253242,-0.25685733631253244,100.0,2.3126824620366095,0.0,0.0,25.685733631253242,28.530563104897738,6976,1.6408668391227723,8.421458277893066,8.419733223342895,185.05441765136717,5.587935447692871e-08,0.050000000000000044,21719,100000,0.0005,9,0.0,0.0,0.03125,0.4614,0.0,0.4936,20.1143
22499,720000,-39.40614613890648,-0.33551676309108736,39.40614613890648,26.34667792916298,3.3995983448028566,0.0064,0.0014546782452448577,-29.52071024850011,-0.2952071024850011,-29.52071024850011,-0.2952071024850011,100.0,2.8520709866285325,0.0,0.0,29.52071024850011,24.69558648765087,7200,1.8319088359832765,8.809484433746338,8.818424071502685,197.9127971923828,1.5133991837501526e-08,0.050000000000000044,22344,100000,0.0005,9,0.0,0.0,0.044642857142857144,0.38535,0.0,0.4126,25.01365
23124,740000,-34.275092424824834,-0.3935270612359047,34.275092424824834,31.477731643244624,3.3955736465454103,0.0001,2.275015914671171e-05,-28.442692410200834,-0.2844269241020083,-28.442692410200834,-0.2844269241020083,100.0,2.7442692071199417,0.0,0.0,28.442692410200834,25.773604325950146,7392,1.5691966059207916,8.657896782684325,8.660214903259277,172.59121899414063,7.450580596923828e-08,0.050000000000000044,22969,100000,0.0005,9,0.0,0.0,0.005208333333333333,0.41085,0.0,0.4421,21.2224
23749,760000,-34.6402393579483,-0.3613349343776703,34.6402393579483,31.112584710121155,3.0714581901550293,0.0018,0.0004421020469650116,-22.31698378454894,-0.22316983784548938,-22.31698378454894,-0.22316983784548938,100.0,2.1316983920708297,0.0,0.0,22.31698378454894,31.89931295160204,7584,1.4316207983970641,9.043282984542847,9.047806512451173,168.84468120117188,2.2351741790771484e-08,0.050000000000000044,23594,100000,0.0005,9,0.0,0.0,0.015625,0.44335,0.0,0.4685,21.4321
24374,780000,-37.32680433988571,-0.311932647395134,37.32680433988571,28.426019728183746,2.998317201423645,0.0037,0.0009253893109537619,-27.868685957044363,-0.27868685957044365,-27.868685957044363,-0.27868685957044365,100.0,2.686868571639061,0.0,0.0,27.868685957044363,26.347610779106617,7776,1.4970139442443848,9.392700128173828,9.39391533050537,181.07747067260743,0.0,0.050000000000000044,24219,100000,0.0005,9,0.0,0.0,0.036458333333333336,0.4822,0.0,0.50675,19.64155
24999,800000,-36.56894353032112,-0.26053881487846375,36.56894353032112,29.183880537748337,2.807115055847168,0.0068,0.0017861293657401296,34.30231839418411,0.3430231839418411,34.30231839418411,0.3430231839418411,100.0,1.450478535927832,0.05,0.020404177905222233,0.0,88.51861513033509,8000,1.5777703422546387,10.720662474822998,10.72566682434082,191.93693291015626,1.4901161193847656e-08,0.050000000000000044,24844,100000,0.0005,9,0.0,0.0,0.05357142857142857,0.5079,0.0,0.5408,17.2626
