iter,global_step,episode_return,mean_step_reward,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,lr,seed
105,339200,-455.96339416503906,-4.559634027481079,3392,-0.0016741400476700363,0.007091012736782432,1.9188929200172424,-0.017317562364041805,0.06143440194427967,0.06143440194427967,0.026988754980266094,0.0011862521329036656,0.004083333374001086,0.8390514254570007,1.0,0.0007,0
106,342400,-475.6228971481323,-4.756229023933411,3424,-0.0029412801352834026,0.009029900096356869,1.9041377663612367,-0.01746770739555359,0.07343276627361775,0.07343276627361775,0.02293957192450762,0.002703565301637117,0.022104166477220133,0.7603932619094849,1.0,0.0007,0
107,345600,-451.05542850494385,-4.510554134845734,3456,-0.002402528789777314,0.008780008228495718,1.9274281859397888,-0.017286805715411902,0.06366602927446366,0.06366602927446366,0.023506340570747852,0.002251527536283575,0.014968750087427906,0.7704131007194519,1.0,0.0007,0
108,348800,-519.9451951980591,-5.199452061653137,3488,-0.0043992491630682196,0.011946920678019524,1.9373771667480468,-0.017799559980630875,0.0810271643102169,0.0810271643102169,0.036879795230925085,0.0033298390066207927,0.03919791723456001,0.7681698799133301,1.0,0.0007,0
109,352000,-464.6138939857483,-4.646138987541199,3520,-0.0029481582515872963,0.009505632892251014,1.952614188194275,-0.017721482925117014,0.06269153580069542,0.06269153580069542,0.02970747947692871,0.0033130660878683263,0.03647916701156646,0.7550082206726074,1.0,0.0007,0
110,355200,-449.4503436088562,-4.494503498077393,3552,-0.0021407292159080884,0.009422450792044401,1.9429499745368957,-0.01685900306329131,0.04585025534033775,0.04585025534033775,0.029369788803160192,0.002422266672512318,0.01712500029243529,0.8077888488769531,1.0,0.0007,0
111,358400,-440.759042263031,-4.407590475082397,3584,-0.002372191684456304,0.011025430727750063,1.949105703830719,-0.016350533068180084,0.04957830011844635,0.04957830011844635,0.03895872440189123,0.0014435780729414593,0.008999999880325049,0.7033367156982422,1.0,0.0007,0
112,361600,-472.2044095993042,-4.722044053077698,3616,-0.003368712225424453,0.01071672597900033,1.9328604340553284,-0.017338953353464602,0.09123457856476307,0.09123457856476307,0.03042191956192255,0.0031627366450280763,0.03678124900907278,0.7626526355743408,1.0,0.0007,0
113,364800,-476.4276580810547,-4.764276542663574,3648,-0.0022118070825721146,0.010772079043090344,1.9538651704788208,-0.016364418715238572,0.05607752650976181,0.05607752650976181,0.030592724680900574,0.0016163052841890635,0.01008333305362612,0.7257088422775269,1.0,0.0007,0
114,368000,-452.7459034919739,-4.52745903968811,3680,-0.002318907732177955,0.008435545396059752,1.9649091005325316,-0.01775022568181157,0.057457251101732255,0.057457251101732255,0.023750944621860982,0.0019270765937122454,0.010093750146916136,0.8004770874977112,1.0,0.0007,0
115,371200,-483.8374171257019,-4.838374209403992,3712,-0.002186662331048872,0.01016904478892684,1.9398956656455995,-0.016501096077263355,0.0639340728521347,0.0639340728521347,0.03809385430067778,0.002518487370981973,0.022729166607314256,0.7653964161872864,1.0,0.0007,0
116,374400,-466.17169857025146,-4.661716876029968,3744,-0.0026733133096714214,0.008698249654844403,1.9815029501914978,-0.0181392177939415,0.06730986721813678,0.06730986721813678,0.03422196004539728,0.003233945339890442,0.03389583316165954,0.8422485589981079,1.0,0.0007,0
117,377600,-468.19151496887207,-4.681915149688721,3776,-0.003647723304107764,0.00621408224105835,1.979623544216156,-0.020336917601525784,0.06363968141376972,0.06363968141376972,0.030442705564200877,0.0022931440194966257,0.021468750841449946,0.8013587594032288,1.0,0.0007,0
118,380800,-441.27968549728394,-4.412796750068664,3808,-0.0012320199008512,0.008247771812602878,1.9790090441703796,-0.016898224223405124,0.045607414469122885,0.045607414469122885,0.018455204926431178,0.0011163370028966964,0.0017916666984092444,0.770321249961853,1.0,0.0007,0
119,384000,-496.5817012786865,-4.965816917419434,3840,-0.0029523628932656364,0.008946432266384363,2.00572464466095,-0.018536392506211995,0.06505294255912304,0.06505294255912304,0.037714424170553686,0.002729178802111583,0.027145833481336014,0.7847620248794556,1.0,0.0007,0
120,387200,-492.21270656585693,-4.9221271133422855,3872,-0.0019540127579626976,0.010471066925674677,2.0223587274551393,-0.016942066233605148,0.04540773332118988,0.04540773332118988,0.028347762674093245,0.0019452597836802337,0.011177083404618315,0.79307621717453,1.0,0.0007,0
121,390400,-501.01625061035156,-5.01016242980957,3904,-0.002467893254128306,0.009738513547927142,1.9844194054603577,-0.01744283000007272,0.05051776729524136,0.05051776729524136,0.027644561789929866,0.001530101024765383,0.005437500098196324,0.7887732982635498,1.0,0.0007,0
122,393600,-466.6779317855835,-4.666779289245605,3936,-0.0026186778663347177,0.010851263999938965,2.0131856203079224,-0.017324901651591063,0.05299979373812676,0.05299979373812676,0.022811044380068778,0.001922999959062038,0.01534374967450276,0.7641401290893555,1.0,0.0007,0
123,396800,-464.9653491973877,-4.649653625488281,3968,-0.00338931029177425,0.008979801600798965,2.0416205883026124,-0.019315614365041256,0.060307414084672925,0.060307414084672925,0.027237882651388646,0.0024728046581016516,0.02415625040885061,0.7107890844345093,1.0,0.0007,0
124,400000,-460.8788924217224,-4.608788857460022,4000,-0.0029754180075833416,0.0075693421997129915,2.049945282936096,-0.019690199196338652,0.05130687840282917,0.05130687840282917,0.03308368157595396,0.0017558047649812746,0.010000000044237822,0.8226131200790405,1.0,0.0007,0
125,403200,-486.3125638961792,-4.863125710487366,4032,-0.0029068323834023023,0.011117310076951981,2.0431877851486204,-0.01778005501255393,0.06420469209551811,0.06420469209551811,0.03418668434023857,0.0027295449748648004,0.024968749796971678,0.8149300813674927,1.0,0.0007,0
126,406400,-489.40167140960693,-4.894016652107239,4064,-0.002281526180896165,0.007008658163249493,2.0492751359939576,-0.019269947521388532,0.05558104179799557,0.05558104179799557,0.02412390299141407,0.0017445607620187246,0.00968750002211891,0.8991381525993347,1.0,0.0007,0
127,409600,-483.13179636001587,-4.831317882537842,4096,-0.0020019778065810457,0.012891818303614855,2.0100234270095827,-0.0156563026830554,0.048436209186911584,0.048436209186911584,0.04014073796570301,0.001799397341529982,0.011614583316259086,0.6985783576965332,1.0,0.0007,0
128,412800,-475.1844711303711,-4.751844754219055,4128,-0.0021217826618230794,0.010976870451122523,2.044743609428406,-0.017080783657729626,0.051717207208275794,0.051717207208275794,0.032824169658124444,0.00109424063030144,0.0031979165505617857,0.7617232203483582,1.0,0.0007,0
129,416000,-441.4805107116699,-4.4148048663139345,4160,-0.0025666430431495967,0.008223302569240332,2.0127729415893554,-0.01858272049576044,0.05370865054428577,0.05370865054428577,0.026065269112586976,0.0018497234021210267,0.010208333247283008,0.7765063047409058,1.0,0.0007,0
130,419200,-444.15248012542725,-4.4415249609947205,4192,-0.0021756513243308185,0.007127237878739834,2.0263203144073487,-0.01887523476034403,0.05334853120148182,0.05334853120148182,0.024075138755142687,0.0017312636515284265,0.01127083320170641,0.790748119354248,1.0,0.0007,0
131,422400,-486.3102602958679,-4.863102498054505,4224,-0.0024029042838082937,0.011160463746637105,2.024776744842529,-0.017070439364761113,0.07070489525794983,0.07070489525794983,0.031663568876683715,0.0021228888483178156,0.01909374976530671,0.8132481575012207,1.0,0.0007,0
132,425600,-485.36031913757324,-4.853602991104126,4256,-0.002059097629331497,0.010710974782705307,2.023561453819275,-0.01693922458216548,0.0562180008739233,0.0562180008739233,0.02918430231511593,0.002679972270563156,0.02441666633822024,0.7775541543960571,1.0,0.0007,0
133,428800,-472.4158673286438,-4.72415855884552,4288,-0.0027821411606855583,0.009536876529455184,2.001043426990509,-0.01802413696423173,0.06778714433312416,0.06778714433312416,0.020639906264841558,0.0026596259180236576,0.020958333316957577,0.7997769713401794,1.0,0.0007,0
134,432000,-451.72162437438965,-4.517216382026672,4320,-0.0012624026639969088,0.006711899349465966,1.9893089294433595,-0.01779954172670841,0.05631542019546032,0.05631542019546032,0.01796811120584607,0.002524945158803826,0.01893749966402538,0.851477861404419,1.0,0.0007,0
135,435200,-488.8553776741028,-4.88855390548706,4352,-0.0022755732275933304,0.009609539154917001,1.974902045726776,-0.017219823505729436,0.055380025506019594,0.055380025506019594,0.03903022836893797,0.002268219150575128,0.018708333384711295,0.6991618871688843,1.0,0.0007,0
136,438400,-457.55204677581787,-4.575520544052124,4384,-0.0026396600007623228,0.009521113336086273,1.9987614035606385,-0.01786671681329608,0.05510425604879856,0.05510425604879856,0.029895704053342343,0.0019606855479664593,0.012354166548175272,0.770065426826477,1.0,0.0007,0
137,441600,-458.08223390579224,-4.580822134017945,4416,-0.0022158962353715063,0.008222113829106092,2.004615592956543,-0.01815099474042654,0.0641752690076828,0.0641752690076828,0.025333049520850182,0.003060019750411274,0.03291666593577247,0.7725808620452881,1.0,0.0007,0
138,444800,-464.672664642334,-4.646726574897766,4448,-0.0023046618478256065,0.010075190477073193,1.9896367907524108,-0.017163433972746132,0.05456779897212982,0.05456779897212982,0.032676535099744795,0.0016449661292441005,0.008958333288319409,0.7151765823364258,1.0,0.0007,0
139,448000,-431.8308005332947,-4.318308074474334,4480,-0.0034716211402555873,0.008191196108236909,1.9965405702590941,-0.019341428112238646,0.062275190651416776,0.062275190651416776,0.022831999696791172,0.002334372333281445,0.017239583597984165,0.8055012822151184,1.0,0.0007,0
140,451200,-457.2379264831543,-4.5723792791366575,4512,-0.0024143215320461043,0.009094323124736547,1.9947696566581725,-0.017814856115728618,0.06187868155539036,0.06187868155539036,0.03023654595017433,0.0032141823496217832,0.03252083386760205,0.6994247436523438,1.0,0.0007,0
141,454400,-453.6850366592407,-4.536850328445435,4544,-0.002472462801485875,0.0046627434436231855,1.9843463897705078,-0.019984554685652255,0.05803191587328911,0.05803191587328911,0.018632474448531867,0.0022503586136749716,0.016302083499613217,0.864007294178009,1.0,0.0007,0
142,457600,-451.843909740448,-4.518439109325409,4576,-0.002327274664673795,0.008459813660010695,1.9872673749923706,-0.017970041558146476,0.05614193081855774,0.05614193081855774,0.021554084587842227,0.002216399722966845,0.01745833356399089,0.7748101949691772,1.0,0.0007,0
143,460800,-501.7003355026245,-5.017003302574158,4608,-0.003109022501390424,0.011859645135700703,1.9947879433631897,-0.017127079144120216,0.06476271003484727,0.06476271003484727,0.03613879512995481,0.0026847929810187385,0.0238125006086193,0.754876971244812,1.0,0.0007,0
144,464000,-422.2041449546814,-4.222041511535645,4640,-0.0025505804098793217,0.008819344639778137,1.9655181050300599,-0.017796088568866254,0.06517996303737164,0.06517996303737164,0.024733230099081994,0.0028363229750553417,0.021604166924953462,0.7821797132492065,1.0,0.0007,0
145,467200,-464.5866069793701,-4.645866088867187,4672,-0.002787911234074336,0.010035986918956042,1.973723042011261,-0.017507147789001466,0.06906844414770603,0.06906844414770603,0.031208441592752934,0.0034629640256767054,0.03635416640900076,0.7911753058433533,1.0,0.0007,0
146,470400,-467.84049224853516,-4.6784048891067505,4704,-0.0031993785607240532,0.010768117569386958,1.9820755004882813,-0.017636074405163526,0.08121119886636734,0.08121119886636734,0.03968541566282511,0.004138932732168097,0.04737500040791929,0.7951903343200684,1.0,0.0007,0
147,473600,-467.6838617324829,-4.6768385648727415,4736,-0.0032869345407234183,0.008863569190725683,1.9511361479759217,-0.018366511072963478,0.06757223829627038,0.06757223829627038,0.02265025582164526,0.0022662543960920477,0.018000000083702616,0.7639833688735962,1.0,0.0007,0
148,476800,-445.5295190811157,-4.455295126438141,4768,-0.0026086046429505847,0.005916940001770854,1.9654063701629638,-0.01930419821292162,0.057961896806955335,0.057961896806955335,0.0251082768663764,0.0020568276493591713,0.012406249833293258,0.8642389178276062,1.0,0.0007,0
149,480000,-455.177761554718,-4.55177752494812,4800,-0.0022646792082814393,0.011176503263413906,1.975138008594513,-0.016427806671708824,0.061374048516154286,0.061374048516154286,0.031211874075233938,0.0031758318560619987,0.032333333819406104,0.8265438675880432,1.0,0.0007,0
150,483200,-478.31284856796265,-4.78312834739685,4832,-0.0027863667180257233,0.009190768795087933,1.9886206030845641,-0.018077187612652777,0.06248707622289658,0.06248707622289658,0.034605858474969865,0.0022699636916527237,0.014343749801628291,0.7751531600952148,1.0,0.0007,0
151,486400,-472.0784091949463,-4.720784091949463,4864,-0.0020572020588637053,0.009974079579114914,1.9734827041625977,-0.016804988868534564,0.06311418898403645,0.06311418898403645,0.025253182835876943,0.002744429743326257,0.024093750078463927,0.8244212865829468,1.0,0.0007,0
152,489600,-490.9847459793091,-4.9098476314544675,4896,-0.0030112906412687046,0.013318339921534061,1.9762157678604126,-0.016114277858287097,0.06788773313164712,0.06788773313164712,0.029508212953805922,0.003437670337736123,0.03740624981001019,0.8389768600463867,1.0,0.0007,0
153,492800,-438.9345865249634,-4.389345984458924,4928,-0.003194005451320381,0.00778121598996222,1.9658232569694518,-0.018961629550904035,0.0742905605584383,0.0742905605584383,0.02785793524235487,0.004187272638957033,0.05448958319611848,0.8194939494132996,1.0,0.0007,0
154,496000,-462.03331565856934,-4.620333399772644,4960,-0.0032356603033064533,0.009892899170517921,1.9776471734046936,-0.018065681960433722,0.07611548565328122,0.07611548565328122,0.0252773055806756,0.0037123768983306897,0.04031250014086254,0.8219767808914185,1.0,0.0007,0
155,499200,-465.292640209198,-4.652926349639893,4992,-0.0024132835068546134,0.01417930219322443,1.99924396276474,-0.015316071454435587,0.06029905006289482,0.06029905006289482,0.03544475752860308,0.002433547870897618,0.01689583365805447,0.7737915515899658,1.0,0.0007,0
156,502400,-438.494966506958,-4.384949779510498,5024,-0.00307289868500078,0.009124269522726536,1.960530424118042,-0.018116067815572023,0.06816798113286496,0.06816798113286496,0.03223069608211517,0.0028665853969883598,0.023552083648974077,0.8192205429077148,1.0,0.0007,0
157,505600,-466.3407621383667,-4.66340772151947,5056,-0.0028307383539698415,0.009386277943849563,1.9416585087776184,-0.01755418423563242,0.07043121829628944,0.07043121829628944,0.030137211084365845,0.0029323127695548455,0.023656249872874468,0.8291729688644409,1.0,0.0007,0
158,508800,-487.94254875183105,-4.879425525665283,5088,-0.0022692577171741003,0.00812225672416389,1.9353098034858705,-0.017561226990073918,0.057637814432382584,0.057637814432382584,0.027503477409482002,0.0014348015723968522,0.00446875006891787,0.8244925737380981,1.0,0.0007,0
159,512000,-452.5548644065857,-4.5255485534667965,5120,-0.003354842788462209,0.006797789596021175,1.961361289024353,-0.019569560326635836,0.07561767846345901,0.07561767846345901,0.02021505907177925,0.0025628938325112866,0.020500000250467564,0.8204277753829956,1.0,0.0007,0
160,515200,-463.9284749031067,-4.639284596443177,5152,-0.0025386063167049276,0.007270345464348793,1.9671283960342407,-0.01857471726834774,0.060880468040704724,0.060880468040704724,0.031488712131977084,0.002526971839689885,0.022291665949160232,0.8612849116325378,1.0,0.0007,0
161,518400,-461.53002309799194,-4.6152998638153075,5184,-0.002364348311268216,0.011009017936885357,1.9685103058815003,-0.016544942185282706,0.05600455328822136,0.05600455328822136,0.028890480287373066,0.001788908078016551,0.008697916672099381,0.810868501663208,1.0,0.0007,0
162,521600,-480.4979991912842,-4.804980072975159,5216,-0.002180144462268885,0.01042776657268405,2.001236689090729,-0.016978627536445856,0.052821801230311397,0.052821801230311397,0.03322146311402321,0.002576321416564979,0.021489582798676566,0.7621944546699524,1.0,0.0007,0
163,524800,-459.77397298812866,-4.597739510536194,5248,-0.0029006561485585003,0.0092198240570724,1.9867690920829773,-0.018158434331417082,0.0635915108025074,0.0635915108025074,0.027828625217080117,0.002612317790773528,0.02336458283243701,0.8326833248138428,1.0,0.0007,0
164,528000,-464.0133500099182,-4.640133404731751,5280,-0.002879263582522973,0.009220493631437421,1.9700940012931825,-0.017969956062734126,0.06432779505848885,0.06432779505848885,0.035146187618374826,0.0020689493114347314,0.014781250336091034,0.8361304998397827,1.0,0.0007,0
165,531200,-411.5476670265198,-4.115476784706115,5312,-0.0022584900428094913,0.006932987086474896,1.985720729827881,-0.018649203516542912,0.05491665676236153,0.05491665676236153,0.028661644272506236,0.0013729498812622837,0.005114583356771618,0.8170009851455688,1.0,0.0007,0
166,534400,-436.4397487640381,-4.364397592544556,5344,-0.0037246738184864014,0.008061532676219941,2.009978437423706,-0.01979369167238474,0.0767157431691885,0.0767157431691885,0.023898188956081867,0.0037489022637614685,0.04743749889312312,0.787334144115448,1.0,0.0007,0
167,537600,-451.77211809158325,-4.517721128463745,5376,-0.0019530364529515508,0.010581340733915567,1.9844803214073181,-0.016507169138640164,0.061946384608745575,0.061946384608745575,0.03079578559845686,0.0017380545497885217,0.009302083459624555,0.8149690628051758,1.0,0.0007,0
168,540800,-462.8214120864868,-4.628214092254638,5408,-0.002475133023360598,0.010084917396306991,2.0134783744812013,-0.017567457631230354,0.0651676457375288,0.0651676457375288,0.03349684085696936,0.0028662558797818917,0.027749999430670868,0.7922739386558533,1.0,0.0007,0
169,544000,-476.69387340545654,-4.766938910484314,5440,-0.003217770631580308,0.007440300332382322,2.0146725177764893,-0.01964434515684843,0.06383770741522313,0.06383770741522313,0.03422334510833025,0.0021935261240300903,0.018645832722540945,0.814203143119812,1.0,0.0007,0
170,547200,-421.0845856666565,-4.210845727920532,5472,-0.0027853192461576915,0.007653777673840523,2.0136575937271117,-0.01909500565379858,0.06575244590640068,0.06575244590640068,0.03136860355734825,0.0025292988924788843,0.02087500062480103,0.8711886405944824,1.0,0.0007,0
171,550400,-414.3735294342041,-4.143735225200653,5504,-0.0026874818279174926,0.009794942382723094,2.00501606464386,-0.0178401711396873,0.06585960239171981,0.06585960239171981,0.038587992824614045,0.002300665056101418,0.019093750446336342,0.8676922917366028,1.0,0.0007,0
172,553600,-457.29554414749146,-4.572955560684204,5536,-0.0032122531565837776,0.009289925871416926,1.9859703540802003,-0.018426993023604156,0.0831864595413208,0.0831864595413208,0.0424473587423563,0.0033640906476662185,0.04250000007450581,0.8065409064292908,1.0,0.0007,0
173,556800,-431.84343242645264,-4.31843430519104,5568,-0.002987820145460618,0.00783798093907535,1.991741681098938,-0.018986245989799498,0.06316168382763862,0.06316168382763862,0.027529247105121613,0.0029005851363776702,0.025625000568106772,0.8675218224525452,1.0,0.0007,0
174,560000,-447.0320129394531,-4.470320286750794,5600,-0.0023553064448254444,0.010254932008683682,1.9740273475646972,-0.016968113835901022,0.06139770783483982,0.06139770783483982,0.029914144426584244,0.002593474723108976,0.021531250420957805,0.8296529650688171,1.0,0.0007,0
175,563200,-465.00825452804565,-4.650082635879516,5632,-0.0037847040977794675,0.007811514800414443,2.0008430957794188,-0.019887377321720124,0.0742967426776886,0.0742967426776886,0.030397670902311803,0.0029297970839265884,0.03133333381265402,0.8903198838233948,1.0,0.0007,0
176,566400,-451.0449957847595,-4.510450077056885,5664,-0.002767334640763419,0.008512131357565522,1.9855860829353333,-0.018367129284888505,0.06534759253263474,0.06534759253263474,0.03810001630336046,0.00287019570969417,0.029291667020879687,0.8557138442993164,1.0,0.0007,0
177,569600,-444.34826278686523,-4.443482692241669,5696,-0.0028311884228217287,0.0077857198659330605,1.986229920387268,-0.018800627160817384,0.06733968034386635,0.06733968034386635,0.03701572231948376,0.002038615784842038,0.014875000026950146,0.8690215349197388,1.0,0.0007,0
178,572800,-426.9999375343323,-4.269999408721924,5728,-0.001777025426796186,0.007607332896441221,1.968614113330841,-0.017659499775618315,0.05977816320955753,0.05977816320955753,0.03185802679508924,0.0018016293230189485,0.012625000020489097,0.8351230621337891,1.0,0.0007,0
179,576000,-441.3366241455078,-4.413366332054138,5760,-0.002346041592614112,0.008812480978667736,1.9700181007385253,-0.01763998158276081,0.06371011249721051,0.06371011249721051,0.026590435951948165,0.003035553275550751,0.03180208340054378,0.8448194861412048,1.0,0.0007,0
180,579200,-446.5323839187622,-4.465323920249939,5792,-0.002664293190968836,0.005920957727357745,1.9730865836143494,-0.019434679485857486,0.0741677537560463,0.0741677537560463,0.023585747741162778,0.0030911384696096994,0.03379166723316303,0.8532603979110718,1.0,0.0007,0
181,582400,-426.3648419380188,-4.2636485147476195,5824,-0.0021581886179434795,0.005459787044674158,1.9915234446525574,-0.01934352908283472,0.05628034919500351,0.05628034919500351,0.02265786603093147,0.001948542775791305,0.01175000000221189,0.8981541395187378,1.0,0.0007,0
182,585600,-437.4084897041321,-4.374085083007812,5856,-0.0033702782731658055,0.007538454886525869,1.9970085263252257,-0.019571135751903057,0.07548383697867393,0.07548383697867393,0.030854908004403114,0.003237111953787021,0.03675000038929284,0.8624446392059326,1.0,0.0007,0
183,588800,-428.4276738166809,-4.284276764392853,5888,-0.0018356778775923566,0.005699895601719618,1.997634720802307,-0.018962077051401138,0.05607903525233269,0.05607903525233269,0.020922823064029216,0.002222120740044847,0.013000000265310518,0.8967348337173462,1.0,0.0007,0
184,592000,-481.9717102050781,-4.819717049598694,5920,-0.0029242054524754478,0.009387079533189535,1.9883350491523744,-0.018114015460014343,0.06903774812817573,0.06903774812817573,0.036182822287082674,0.003023834165652742,0.02884375037974678,0.8465589284896851,1.0,0.0007,0
185,595200,-435.7005352973938,-4.357005183696747,5952,-0.002047631096900049,0.008735024742782116,1.9747662544250488,-0.017427780944854022,0.057802985236048696,0.057802985236048696,0.029765367694199085,0.0022011914392364705,0.013802083372138441,0.8540328145027161,1.0,0.0007,0
186,598400,-438.9497604370117,-4.389497489929199,5984,-0.0025140005985546444,0.010583823453634978,1.9809566974639892,-0.017031655088067053,0.06743501275777816,0.06743501275777816,0.03929051328450441,0.0027023080445374675,0.02362499986193143,0.8380762338638306,1.0,0.0007,0
187,601600,-441.90514612197876,-4.419051342010498,6016,-0.003210167048615409,0.008043090580031276,2.002669858932495,-0.019215320143848656,0.07783371731638908,0.07783371731638908,0.03956569209694862,0.002947066475463996,0.0319062504102476,0.8595428466796875,1.0,0.0007,0
188,604800,-462.08044624328613,-4.620804615020752,6048,-0.003302665380838654,0.006404050812125206,1.9919161558151246,-0.020019801519811153,0.07575708962976932,0.07575708962976932,0.026998191326856612,0.003691071739014266,0.042541667504701765,0.9147933125495911,1.0,0.0007,0
189,608000,-426.49764919281006,-4.264976482391358,6080,-0.0019727276135356854,0.006482286145910621,2.000501501560211,-0.01873659938573837,0.06104203872382641,0.06104203872382641,0.02439295407384634,0.0018049520549552449,0.009302083447983023,0.907737135887146,1.0,0.0007,0
190,611200,-455.4255337715149,-4.5542554903030394,6112,-0.0028583609270475207,0.00994176147505641,1.9948031663894654,-0.017835511546581983,0.06346205845475197,0.06346205845475197,0.04067217633128166,0.0034208141805734046,0.03242708349134773,0.8738782405853271,1.0,0.0007,0
191,614400,-426.7145700454712,-4.267145953178406,6144,-0.002898513252109591,0.008319889055565,1.9763522624969483,-0.018502090871334077,0.06251930445432663,0.06251930445432663,0.029978397488594054,0.0019859968510004466,0.013333333091577516,0.9136614203453064,1.0,0.0007,0
192,617600,-409.18100786209106,-4.091809952259064,6176,-0.0023916151359638428,0.006907239044085145,1.9779631853103639,-0.018717626854777337,0.06243515573441982,0.06243515573441982,0.02577860690653324,0.0024486714333775542,0.021593749872408807,0.8770221471786499,1.0,0.0007,0
193,620800,-455.94632053375244,-4.5594631814956665,6208,-0.002717235010311314,0.009922355320304633,1.968018078804016,-0.017436237819492818,0.059212013706564905,0.059212013706564905,0.0354308994486928,0.002629801755394052,0.021864583130809478,0.8759850263595581,1.0,0.0007,0
194,624000,-494.1967716217041,-4.941967530250549,6240,-0.0023252943465874145,0.011878430936485529,1.9585015296936035,-0.01597109353169799,0.07247102111577988,0.07247102111577988,0.05105098001658916,0.002357652439970044,0.02163541717454791,0.8510628938674927,1.0,0.0007,0
195,627200,-475.40343284606934,-4.754034190177918,6272,-0.0028797274903239025,0.011315967701375485,1.94870023727417,-0.01670874571427703,0.05763610154390335,0.05763610154390335,0.03963311966508627,0.002286931074924282,0.016322916920762508,0.8352325558662415,1.0,0.0007,0
196,630400,-452.68546772003174,-4.526854476928711,6304,-0.003043583859068644,0.009552039578557015,1.9342741966247559,-0.01761030573397875,0.05841393247246742,0.05841393247246742,0.039167219772934914,0.002727928529203912,0.02536458284012042,0.8672404289245605,1.0,0.0007,0
197,633600,-448.0869779586792,-4.480869908332824,6336,-0.0036472895509796375,0.01034066015854478,1.9389477014541625,-0.01786643574014306,0.09415084049105645,0.09415084049105645,0.031037686578929424,0.0036029468046777507,0.04175000089453533,0.848486065864563,1.0,0.0007,0
198,636800,-460.5706672668457,-4.605706763267517,6368,-0.00296471367013873,0.010363865457475186,1.9387611508369447,-0.017170391976833344,0.06631389819085598,0.06631389819085598,0.035774016939103606,0.0022332223139542536,0.014229166746372358,0.8571590781211853,1.0,0.0007,0
199,640000,-504.46398162841797,-5.044639630317688,6400,-0.003761122726757704,0.011147411447018385,1.9403498291969299,-0.01759091466665268,0.07962247803807258,0.07962247803807258,0.05636465512216091,0.0034803571186799035,0.042833333427552134,0.8596035242080688,1.0,0.0007,0
200,643200,-469.13682889938354,-4.691368236541748,6432,-0.003486520427589568,0.011063714791089297,1.9461554408073425,-0.01741621717810631,0.0820602685213089,0.0820602685213089,0.051775460317730906,0.0037384490060517533,0.04716666652821004,0.8479428887367249,1.0,0.0007,0
201,646400,-432.12858963012695,-4.321285994052887,6464,-0.0027887820460600564,0.007389321876689792,1.9477927923202514,-0.01857204819098115,0.06585841253399849,0.06585841253399849,0.024015128053724764,0.002311699985149513,0.018979166995268314,0.9161049127578735,1.0,0.0007,0
202,649600,-429.5258870124817,-4.295258865356446,6496,-0.0029103479900514095,0.008884855546057224,1.9808853030204774,-0.018276772927492857,0.06431811191141605,0.06431811191141605,0.042612664960324766,0.002916099944560809,0.023364583146758378,0.8243004083633423,1.0,0.0007,0
203,652800,-408.92868661880493,-4.089286794662476,6528,-0.0029976193914771796,0.007663416257128119,1.9857776761054993,-0.01902368739247322,0.059514493495225904,0.059514493495225904,0.03760615047067404,0.0016651985515650663,0.011833333485992626,0.9001843333244324,1.0,0.0007,0
204,656000,-469.26548862457275,-4.692654819488525,6560,-0.002328264374363531,0.008404305251315237,2.0085450291633604,-0.018211561627686022,0.06515943221747875,0.06515943221747875,0.028685964830219745,0.002353826760373919,0.015947916737059132,0.9167722463607788,1.0,0.0007,0
205,659200,-435.71496057510376,-4.357149577140808,6592,-0.0021003418980981236,0.007646635081619025,2.0229706525802613,-0.018506730627268552,0.05597516968846321,0.05597516968846321,0.025506244599819185,0.0014140180566768656,0.008802083400951233,0.891565203666687,1.0,0.0007,0
206,662400,-414.12369537353516,-4.141236922740936,6624,-0.0026738393377454097,0.008071035053581,2.015907073020935,-0.018797392025589943,0.083131954818964,0.083131954818964,0.031860620714724064,0.002939776618587937,0.030635416868608444,0.9303824305534363,1.0,0.0007,0
207,665600,-467.62325859069824,-4.676232759952545,6656,-0.003004536244164591,0.009704932989552616,2.0150973081588743,-0.018303042650222777,0.07361136451363563,0.07361136451363563,0.038477917574346064,0.004106195572241178,0.04988541635684669,0.9041107892990112,1.0,0.0007,0
208,668800,-460.4485034942627,-4.604484994411468,6688,-0.0029589922234493637,0.008529319148510694,2.0343425989151003,-0.019037758093327285,0.06861094273626804,0.06861094273626804,0.027825579419732092,0.0036060057653243575,0.03495833304477856,0.9122157096862793,1.0,0.0007,0
209,672000,-416.76515674591064,-4.167651495933533,6720,-0.0027256227276326816,0.00679009328596294,2.0194931030273438,-0.019525506906211375,0.07210333719849586,0.07210333719849586,0.035444313660264015,0.003217555087759601,0.033447917085140944,0.8672942519187927,1.0,0.0007,0
210,675200,-429.2067799568176,-4.2920676660537715,6752,-0.0030253299723456807,0.006795008759945631,1.9839248180389404,-0.019467073772102595,0.06772811822593212,0.06772811822593212,0.03325117379426956,0.0024571145149834828,0.021864583459682764,0.8886149525642395,1.0,0.0007,0
