iter,global_step,episode_return,mean_step_reward,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,lr,seed
248,796800,-433.8571548461914,-4.338571565151215,7968,7.955543527060627e-06,1279.6908264160156,2.030091270804405,639.825122833252,52.978816024027765,0.0006528329411146791,0.0009635416718083434,0.0001537799835205078,1.0,0.0005,2
249,800000,-452.4649429321289,-4.52464946269989,8000,-0.0009251588095016139,1414.655632019043,2.031311884522438,707.3065757751465,55.977415977511555,0.0008954337582174519,0.002552083278715145,0.00015282630920410156,1.0,0.0005,2
250,803200,-447.6444272994995,-4.47644437789917,8032,-0.0007904826378850593,1411.7138290405273,2.024657264351845,705.8358764648438,55.8110507261008,0.0010261534882836407,0.0024739584187045693,0.0001741647720336914,1.0,0.0005,2
251,806400,-447.0708990097046,-4.470709104537963,8064,-0.0002888490517092279,1413.1002197265625,2.0200750678777695,706.5296249389648,55.35917235445231,0.0008282000744664123,0.0018489583708287682,0.0001551508903503418,1.0,0.0005,2
252,809600,-443.3654103279114,-4.433654322624206,8096,-0.00010067751010486847,1400.6611938476562,2.0371759235858917,700.3101272583008,54.94768350897357,0.000505053968880324,0.0,0.00014710426330566406,1.0,0.0005,2
253,812800,-413.85809087753296,-4.138580763339997,8128,9.783715664068993e-05,1151.497413635254,2.0439994484186172,575.7283668518066,49.416369332931936,0.0008087668632022346,0.001484375028667273,0.00017833709716796875,1.0,0.0005,2
254,816000,-420.7856101989746,-4.207856140136719,8160,-6.635954153022539e-05,1237.5908508300781,2.00091540068388,618.7753524780273,57.04557351162657,0.0007023289375646556,0.0002604166693345178,0.00012695789337158203,1.0,0.0005,2
255,819200,-445.3796191215515,-4.453796105384827,8192,-0.0005445103646691957,1447.4280853271484,2.0133745968341827,723.6933784484863,55.14400581410155,0.0011200125113653508,0.005156249986612238,0.00012171268463134766,1.0,0.0005,2
256,822400,-441.5548596382141,-4.415548532009125,8224,-0.0006506493270093117,1341.1937866210938,2.0061175003647804,670.576171875,53.34374485723674,0.0015340803404350033,0.009505208476184634,0.0001557469367980957,1.0,0.0005,2
257,825600,-440.3581838607788,-4.403581640720367,8256,0.00010521988471290378,1377.2896118164062,2.0154780745506287,688.6247596740723,54.04226023470983,0.0009687761198627983,0.0010677083482732996,0.00015091896057128906,1.0,0.0005,2
258,828800,-467.61031675338745,-4.676103072166443,8288,-0.0009306965178375037,1594.9890518188477,2.003358118236065,797.473560333252,58.681828908156604,0.0011395697868018242,0.0007291666770470329,0.00014221668243408203,1.0,0.0005,2
259,832000,-493.60624408721924,-4.93606240272522,8320,-0.00021008483537121592,1774.2156677246094,1.9887553676962852,887.0877304077148,61.53450900595635,0.0012904627558335928,0.0034114583722839598,9.953975677490234e-05,1.0,0.0005,2
260,835200,-471.4499111175537,-4.714498968124389,8352,-0.0006891890675517764,1564.1530303955078,1.9664966613054276,782.0561599731445,58.62189641268924,0.000916668394325749,0.0032031250557338353,0.00013822317123413086,1.0,0.0005,2
261,838400,-457.57002687454224,-4.575700144767762,8384,-0.0003584797938659401,1477.1099853515625,1.9920287728309631,738.5347137451172,56.59122731955722,0.0011122937156649863,0.003359374950377969,0.00015276670455932617,1.0,0.0005,2
262,841600,-417.76564502716064,-4.177656624317169,8416,-0.0007797918990828379,1061.84867477417,1.971827782690525,530.9038410186768,49.253466988448054,0.0011281020072155157,0.003984375020081643,0.00027245283126831055,1.0,0.0005,2
263,844800,-442.41800594329834,-4.424180197715759,8448,-0.00023035913026436816,1358.521255493164,1.959810346364975,679.2408027648926,54.22118360968307,0.0009769354728640614,0.0019010416726814583,0.0001481175422668457,1.0,0.0005,2
264,848000,-460.8140769004822,-4.608140850067139,8480,-0.0007805373448235287,1444.7572937011719,1.9878232181072235,722.3579864501953,56.74464497715235,0.0017890291576358258,0.008567708307964494,0.00017261505126953125,1.0,0.0005,2
265,851200,-424.328631401062,-4.2432865715026855,8512,-0.0004979547145858021,1210.1581268310547,2.028250828385353,605.058277130127,51.15629598405212,0.001060385099436492,0.0033854166977107525,0.00018829107284545898,1.0,0.0005,2
266,854400,-414.719575881958,-4.147195796966553,8544,0.00025519616300995196,1105.0108108520508,2.0370161831378937,552.4852905273438,49.26413214486092,0.0005137843177188291,7.812500189174898e-05,0.00022035837173461914,1.0,0.0005,2
267,857600,-407.2598919868469,-4.072598879337311,8576,-0.00023669168044460065,1040.7265167236328,2.0054207295179367,520.3429679870605,47.86230732407421,0.0010685759048109124,0.0014322916649689432,0.00025343894958496094,1.0,0.0005,2
268,860800,-425.0475845336914,-4.2504760670661925,8608,2.6599473773369908e-05,1155.1598892211914,2.0131208151578903,577.5598449707031,49.94054019916803,0.0005505085986222709,0.0005208333386690356,0.0001932978630065918,1.0,0.0005,2
269,864000,-444.29885149002075,-4.442988495826722,8640,0.00020809713447622613,1430.081153869629,2.028816282749176,715.0205001831055,54.95909548038617,0.0011613888377731408,0.004270833378541283,0.00014448165893554688,1.0,0.0005,2
270,867200,-427.29109954833984,-4.272911052703858,8672,-0.00011915606321810657,1162.9730758666992,2.025873228907585,581.4661560058594,50.87680317182094,0.0005770634326162018,0.0004427083440532442,0.00023609399795532227,1.0,0.0005,2
271,870400,-420.5252194404602,-4.205252075195313,8704,-0.00043921237038979655,1148.6943435668945,1.9917961061000824,574.3268165588379,49.38818538375199,0.0008494019358530694,0.00028645834390772507,0.0001894831657409668,1.0,0.0005,2
272,873600,-447.4073271751404,-4.474073355197906,8736,-0.0007386103054709547,1304.3872680664062,2.015275150537491,652.1727447509766,53.887000610120595,0.0013815534114208234,0.005234375094005372,0.00019478797912597656,1.0,0.0005,2
273,876800,-444.6959228515625,-4.4469593906402585,8768,-0.0006405451432116571,1343.5915603637695,2.0086820647120476,671.7750511169434,52.81022761389613,0.0008946349921082717,0.003567708274204051,0.00013625621795654297,1.0,0.0005,2
274,880000,-480.245982170105,-4.802459645271301,8800,0.0002377593290807667,1644.2937393188477,2.031203031539917,822.1267967224121,66.6795060406439,0.0010863206971415081,0.0014843750177533366,0.0001150369644165039,1.0,0.0005,2
275,883200,-447.08238649368286,-4.470823783874511,8832,-0.0006068864903469862,1410.710792541504,2.0121505558490753,705.334659576416,53.47723331255838,0.0005267719115530072,0.0005989583296468481,0.00013005733489990234,1.0,0.0005,2
276,886400,-453.315890789032,-4.533158872127533,8864,-0.00011409278951735047,1386.9766235351562,2.0329922288656235,693.4678688049316,60.45556540740654,0.0008527123412712769,0.0009375000227009878,0.00014328956604003906,1.0,0.0005,2
277,889600,-464.8994941711426,-4.648994641304016,8896,-0.0005291131765838841,1524.7961807250977,2.0479274094104767,762.377082824707,56.523779075592756,0.0005842915762749299,0.0003385416785022244,0.00012236833572387695,1.0,0.0005,2
278,892800,-421.258403301239,-4.212584130764007,8928,3.300363527758421e-05,1230.0153427124023,2.0609105974435806,614.9870948791504,49.13767865439877,0.0011402251477654912,0.0030208333701011725,0.00015556812286376953,1.0,0.0005,2
279,896000,-449.9893608093262,-4.4998934459686275,8960,-0.0009148748617007207,1390.6996231079102,2.0474160462617874,695.3284149169922,53.61851909570396,0.001837405032348056,0.009687499896244844,0.00016450881958007812,1.0,0.0005,2
280,899200,-447.26057624816895,-4.472605640888214,8992,-0.0003363232327464605,1388.7157669067383,2.0544029474258423,694.3370018005371,52.952516444493085,0.0009050253365792617,0.003932291598175652,0.00013452768325805664,1.0,0.0005,2
281,902400,-432.49289178848267,-4.324928901195526,9024,-0.00031000616332832465,1242.476303100586,2.061202570796013,621.217227935791,51.19056244986132,0.0006499430952551489,0.0004427083331393078,0.00017344951629638672,1.0,0.0005,2
282,905600,-440.74191188812256,-4.407419064044952,9056,-0.0008863423866634079,1226.2777252197266,2.044537052512169,613.1175346374512,51.398067080415785,0.0016909189973837225,0.010442708407936152,0.0001952648162841797,1.0,0.0005,2
283,908800,-437.4945740699768,-4.374945569038391,9088,-7.481649956386782e-05,1278.4050827026367,2.0597798377275467,639.181884765625,51.965300892014056,0.0004490020025407408,0.00010416666918899864,0.00017011165618896484,1.0,0.0005,2
284,912000,-432.14185905456543,-4.321418354511261,9120,0.0002156939340465236,1223.9064102172852,2.042547255754471,611.9329986572266,50.40325994929299,0.0007701657477817341,7.812500189174898e-05,0.00017124414443969727,1.0,0.0005,2
285,915200,-436.61777925491333,-4.366177589893341,9152,0.000108736974734569,1217.6945037841797,2.032338246703148,608.8270416259766,50.89655013056472,0.0003462712597872799,0.0,0.00017774105072021484,1.0,0.0005,2
286,918400,-475.0749731063843,-4.750749650001526,9184,-0.00037373101483950677,1489.9595413208008,2.068188861012459,744.9587135314941,58.67166806617752,0.0005715045770109782,0.0002604166693345178,0.0002225041389465332,1.0,0.0005,2
287,921600,-439.6796865463257,-4.396796610355377,9216,0.0006253276294956311,1301.1944274902344,2.07230082154274,650.5771102905273,51.65718001592904,0.000736318421559895,0.00010416666555101983,0.0001526474952697754,1.0,0.0005,2
288,924800,-439.8002529144287,-4.398002531528473,9248,5.7206154997047065e-05,1236.9667358398438,2.074152871966362,618.4626884460449,58.20087071554735,0.0006129731532389374,0.00018229167108074762,0.00017058849334716797,1.0,0.0005,2
289,928000,-448.46638679504395,-4.4846638631820674,9280,-0.0013000726724992084,1296.6055450439453,2.06646029651165,648.2808036804199,53.04351154901087,0.0008624327166451536,0.0026822916697710752,0.00018012523651123047,1.0,0.0005,2
290,931200,-437.7327814102173,-4.377327706813812,9312,-0.0007045473326918739,1190.39794921875,2.0771546959877014,595.177490234375,51.511444338131696,0.0012692500868076953,0.004010416654637083,0.0002289414405822754,1.0,0.0005,2
291,934400,-436.1642847061157,-4.361642768383026,9344,-0.00037472694391904593,1194.189811706543,2.0695223063230515,597.0738296508789,50.527787579223514,0.000635742619920845,0.00010416666555101983,0.00019168853759765625,1.0,0.0005,2
292,937600,-443.4994168281555,-4.434994039535522,9376,-0.001113583369023896,1269.3869094848633,2.087165355682373,634.6714668273926,52.75162704708055,0.0009007545071433374,0.0013541667212848552,0.00019121170043945312,1.0,0.0005,2
293,940800,-426.7152943611145,-4.267153024673462,9408,0.00017664973845965548,1142.6209564208984,2.0812143236398697,571.2898368835449,49.39321508863941,0.0008885218321672804,0.00018229166380479,0.0002071857452392578,1.0,0.0005,2
294,944000,-414.6244807243347,-4.146244716644287,9440,-0.00036196954938227943,1104.4094314575195,2.07804174721241,552.1835708618164,46.80466553149745,0.00043864588235531727,0.0,0.00016111135482788086,1.0,0.0005,2
295,947200,-438.33202743530273,-4.3833203291893,9472,0.00015897629034355987,1243.5846786499023,2.0840801298618317,621.7716636657715,51.20728451758623,0.0007669605929556489,0.0004947916677338071,0.00016760826110839844,1.0,0.0005,2
296,950400,-457.8548698425293,-4.578548650741578,9504,0.0010128026981934823,1372.9351272583008,2.102643996477127,686.4475555419922,54.347077768761665,0.0010955681107141188,0.0013802083522023167,0.0001646280288696289,1.0,0.0005,2
297,953600,-453.8215870857239,-4.5382157850265505,9536,0.0006121404298633504,1329.267433166504,2.0927796810865402,664.613395690918,52.87840089760721,0.0012120890210105602,0.0015104167032404803,0.00016707181930541992,1.0,0.0005,2
298,956800,-444.7532286643982,-4.4475324964523315,9568,-0.000751503154218458,1331.929946899414,2.091583400964737,665.943302154541,52.64452092163265,0.001334698530741437,0.00598958342379774,0.00015848875045776367,1.0,0.0005,2
299,960000,-453.19079780578613,-4.531908025741577,9600,-0.00069238964625562,1264.622657775879,2.092196613550186,632.2897186279297,53.04694639146328,0.0008187637320140556,0.00028645833299378864,0.0002142190933227539,1.0,0.0005,2
300,963200,-460.3305411338806,-4.603305368423462,9632,-0.0006585992773353588,1525.3771057128906,2.0940729826688766,762.6669540405273,54.83928076643497,0.0008671453138056641,0.0007031249915598892,0.00010269880294799805,1.0,0.0005,2
301,966400,-399.19131565093994,-3.991913118362427,9664,-0.00030854893656062643,891.4568557739258,2.098327651619911,445.70713233947754,44.243542816024274,0.0013380870075258879,0.003333333348564338,0.0003088712692260742,1.0,0.0005,2
302,969600,-447.1598572731018,-4.47159857749939,9696,-0.00037234423331344857,1297.6586685180664,2.085228055715561,648.8081130981445,50.95778614236042,0.001036040405779886,0.002499999987776391,0.00012737512588500977,1.0,0.0005,2
303,972800,-411.3919038772583,-4.113919150829315,9728,-0.0002157409967775692,1090.102439880371,2.103869527578354,545.0299606323242,46.44097299175337,0.00047804155849530443,0.00010416666918899864,0.00017583370208740234,1.0,0.0005,2
304,976000,-449.98568630218506,-4.499856858253479,9760,-0.0010707466021266931,1311.3125457763672,2.1073257327079773,655.6341361999512,51.969686972443014,0.001626392536082451,0.007005208404734731,0.00015223026275634766,1.0,0.0005,2
305,979200,-422.01224184036255,-4.220122606754303,9792,-0.00037124743213401423,1084.671100616455,2.1066738814115524,542.3141193389893,48.1516417870298,0.0013577571537559513,0.002369791742239613,0.00021696090698242188,1.0,0.0005,2
306,982400,-413.304310798645,-4.133043038845062,9824,-0.0001927748206989044,980.0968284606934,2.093199610710144,490.0272903442383,45.67645046720281,0.0008224069511022917,0.0003125000039290171,0.0002455711364746094,1.0,0.0005,2
307,985600,-409.38504362106323,-4.093850464820862,9856,-5.68967197140946e-05,1028.296401977539,2.09909924864769,514.1271476745605,51.256060438696295,0.0005726913361747573,0.00020833333837799728,0.0001748800277709961,1.0,0.0005,2
308,988800,-426.4297242164612,-4.264297080039978,9888,0.00031721850737342905,1156.305564880371,2.0813745856285095,578.1322898864746,47.424485822208226,0.0013717950537291013,0.001692708374321228,0.00015676021575927734,1.0,0.0005,2
309,992000,-413.1182780265808,-4.131182780265808,9920,-0.0005780008397491265,1065.4129600524902,2.095877528190613,532.6849498748779,46.31252871034667,0.0012049775189104423,0.0017187499979627319,0.0001761317253112793,1.0,0.0005,2
310,995200,-465.3073024749756,-4.653073220252991,9952,-0.00021509344127779162,1425.5686264038086,2.090192586183548,712.7631874084473,54.13151671970263,0.001011269190031046,0.0021875000529689714,0.0001342296600341797,1.0,0.0005,2
311,998400,-444.15214490890503,-4.441521563529968,9984,-0.001364378215342299,1289.5869979858398,2.0858113914728165,644.7712745666504,50.98499584523961,0.001890740249792331,0.010442708367918385,0.0001506209373474121,1.0,0.0005,2
312,1001600,-412.2203588485718,-4.122203621864319,10016,-0.0004849874795205267,984.4025650024414,2.092409700155258,492.17987060546875,45.368191400077194,0.0004862719927707104,0.00015624999650754035,0.00022155046463012695,1.0,0.0005,2
313,1004800,-412.4576368331909,-4.124576530456543,10048,-0.0002428536222684463,1008.1497344970703,2.0797560662031174,504.05383491516113,45.037502649240196,0.0012129697013286015,0.002213541687524412,0.00020378828048706055,1.0,0.0005,2
314,1008000,-440.7493758201599,-4.407493786811829,10080,-0.0006097764363615088,1241.0024871826172,2.0836740732192993,620.479793548584,56.61050743237138,0.001147836404698649,0.0043489583767950535,0.00015801191329956055,1.0,0.0005,2
315,1011200,-396.556923866272,-3.965569317340851,10112,-0.0005863601800175644,863.4762725830078,2.0913795232772827,431.7166347503662,42.537254735361785,0.000616761949914481,0.0024739583750488237,0.00025784969329833984,1.0,0.0005,2
316,1014400,-461.90625190734863,-4.619062142372131,10144,-0.0009250284316462132,1306.8796844482422,2.0717237442731857,653.4181976318359,53.673812272027135,0.001292124623774546,0.006067708174668951,0.00020879507064819336,1.0,0.0005,2
317,1017600,-367.69495153427124,-3.676949508190155,10176,-0.0005197374218735007,682.6481323242188,2.084212049841881,341.30270195007324,38.15383522445336,0.0010489382051453169,0.0015364583741757087,0.000347137451171875,1.0,0.0005,2
318,1020800,-400.7694010734558,-4.007693982124328,10208,-0.0003604673814212589,954.6364288330078,2.092862695455551,477.29692459106445,43.68906731484458,0.0011985328358157235,0.002005208381888224,0.0001958608627319336,1.0,0.0005,2
319,1024000,-424.64508056640625,-4.246450691223145,10240,0.00025437057004951136,1190.6503372192383,2.0854885429143906,595.304573059082,53.144960027653724,0.0005323096734179819,0.0,0.0001284480094909668,1.0,0.0005,2
320,1027200,-427.6178722381592,-4.276178736686706,10272,-4.021697907186095e-05,1067.4049682617188,2.0877091139554977,533.6815586090088,47.40065621305257,0.0005692915109428169,0.0005208333277550992,0.00018340349197387695,1.0,0.0005,2
321,1030400,-390.7596869468689,-3.907597076892853,10304,-0.0009159515930483586,837.0190658569336,2.0887855142354965,418.4877281188965,41.88720971997827,0.0012567829508050234,0.0038020833053451497,0.00025266408920288086,1.0,0.0005,2
322,1033600,-443.17892932891846,-4.431789360046387,10336,0.00021282625250473863,1190.4674453735352,2.069456562399864,595.213249206543,49.34358222223818,0.0009358246329618934,0.0013020833430346102,0.0001658797264099121,1.0,0.0005,2
323,1036800,-438.88862133026123,-4.388886165618897,10368,-0.00011377593516925799,1158.7068176269531,2.083431825041771,579.332447052002,55.82701788563281,0.0006148914030752734,0.001744791676173918,0.00020968914031982422,1.0,0.0005,2
324,1040000,-415.8731427192688,-4.15873164176941,10400,-0.0003772976865730193,1041.5624771118164,2.0793755650520325,520.7600708007812,45.41510514821857,0.0014667285704497734,0.003906249981810106,0.00016623735427856445,1.0,0.0005,2
325,1043200,-424.4279065132141,-4.244278950691223,10432,0.00019680801914090384,1068.0509452819824,2.091592863202095,534.0047569274902,53.09056189469993,0.0008990106264270335,7.812500189174898e-05,0.0002034902572631836,1.0,0.0005,2
326,1046400,-412.8469099998474,-4.12846910238266,10464,-0.00037591941373937843,977.5596885681152,2.08219450712204,488.7586421966553,44.86428333260119,0.001313160706559518,0.0017447916798118968,0.0002090930938720703,1.0,0.0005,2
327,1049600,-408.4728617668152,-4.0847287845611575,10496,8.937348292592517e-05,978.6794166564941,2.0762547105550766,489.31903648376465,42.9971161596477,0.0006105781404819945,0.0003645833348855376,0.0001544952392578125,1.0,0.0005,2
328,1052800,-452.9230318069458,-4.529230098724366,10528,-0.00018251871316654622,1308.7726440429688,2.073652744293213,654.3654098510742,52.471740489825606,0.0015145747379399397,0.005104166615637951,0.00016516447067260742,1.0,0.0005,2
329,1056000,-405.46501445770264,-4.054650156497956,10560,-0.00032244880939286125,881.0194892883301,2.0622996538877487,440.4888000488281,47.09401051374152,0.00032905154250854646,0.0,0.00025641918182373047,1.0,0.0005,2
330,1059200,-437.3848657608032,-4.37384871006012,10592,1.1362382066337773e-06,1155.976791381836,2.076504573225975,577.9676361083984,49.637521092779934,0.0010604352435173163,0.001562499990541255,0.00021380186080932617,1.0,0.0005,2
331,1062400,-454.3641366958618,-4.5436413383483885,10624,0.000391846915691052,1278.617530822754,2.0717332661151886,639.2884368896484,58.25353628722951,0.0010039052729106047,0.0021354166892706417,0.00016826391220092773,1.0,0.0005,2
332,1065600,-417.0267643928528,-4.170267689228058,10656,0.0002581401616590373,1000.1187057495117,2.075495257973671,500.03885650634766,45.318393209483474,0.000415350531171344,0.0,0.00021320581436157227,1.0,0.0005,2
333,1068800,-438.4220390319824,-4.384220335483551,10688,-0.0003186722650694307,1158.2882690429688,2.0850034952163696,579.1229705810547,48.62159492773935,0.0007393571816016962,0.0002604166766104754,0.00016564130783081055,1.0,0.0005,2
334,1072000,-414.5943455696106,-4.145943531990051,10720,0.00018355173295581118,957.7846221923828,2.0804368555545807,478.87169456481934,48.941442952957004,0.0004948636557180401,0.0,0.0002052783966064453,1.0,0.0005,2
335,1075200,-405.82737493515015,-4.058273663520813,10752,-0.0007817265860952105,916.7820281982422,2.084791660308838,458.36938095092773,42.97141977911815,0.0013851086719121183,0.0032291666575474665,0.00021916627883911133,1.0,0.0005,2
336,1078400,-412.20813274383545,-4.122081274986267,10784,-8.951080012886692e-05,1023.0028991699219,2.088219553232193,511.48048210144043,44.552896668668836,0.0006925704975635677,0.00018229166380479,0.00017714500427246094,1.0,0.0005,2
337,1081600,-429.76396560668945,-4.297639651298523,10816,0.0003131942476951033,1015.6769943237305,2.08449923992157,507.8179683685303,53.08728006482124,0.0007288319454808145,0.00015625000742147677,0.00027883052825927734,1.0,0.0005,2
338,1084800,-429.7876853942871,-4.297876720428467,10848,-0.0003581710123921056,1091.5537567138672,2.086216777563095,545.755651473999,47.06481641577557,0.0013096705292816812,0.0029166666681703646,0.00018680095672607422,1.0,0.0005,2
339,1088000,-466.3507103919983,-4.6635070276260375,10880,-0.00031424171262806055,1300.999610900879,2.0954035073518753,650.4785308837891,52.638138132635504,0.0010826127652314968,0.003880208379996475,0.00018274784088134766,1.0,0.0005,2
340,1091200,-470.4273462295532,-4.704273495674133,10912,-0.0001396008365737167,1450.8736190795898,2.1104606091976166,725.4155654907227,61.81567351939157,0.001912595532304055,0.007447916650562547,0.00014799833297729492,1.0,0.0005,2
341,1094400,-446.7234401702881,-4.46723433971405,10944,-0.0007837726971957615,1216.6793975830078,2.0996565967798233,608.3179054260254,49.61686328612268,0.0011746886257248692,0.00236979162946227,0.0001666545867919922,1.0,0.0005,2
342,1097600,-479.9288339614868,-4.799288496971131,10976,-0.00048026777805132426,1334.1652755737305,2.0796870291233063,667.0613555908203,54.40763810556382,0.0012248221926263454,0.0032812500357977115,0.00020927190780639648,1.0,0.0005,2
343,1100800,-452.65600776672363,-4.526560006141662,11008,-0.0009366320068298073,1214.620475769043,2.090019464492798,607.2884063720703,50.1489086933434,0.0009597905084326448,0.002291666591190733,0.0001697540283203125,1.0,0.0005,2
344,1104000,-449.7211184501648,-4.497211132049561,11040,-0.0019715064786094416,1240.993896484375,2.075334757566452,620.4742164611816,49.10281299101189,0.001647978424103492,0.010546874793362804,0.00012451410293579102,1.0,0.0005,2
345,1107200,-419.299277305603,-4.192992699146271,11072,-0.000648930967902972,947.7870140075684,2.0696943551301956,473.87216567993164,44.717465116176754,0.0012041882594082953,0.0015104166232049465,0.00023132562637329102,1.0,0.0005,2
346,1110400,-433.7848172187805,-4.337848234176636,11104,-0.00019251673286513338,1094.104824066162,2.075292259454727,547.0314693450928,46.75581351714209,0.0010139264070410281,0.00041666667311801575,0.00016766786575317383,1.0,0.0005,2
347,1113600,-464.97704219818115,-4.649770441055298,11136,-0.0005281055877457419,1363.7306060791016,2.080351397395134,681.8439674377441,52.46008069906384,0.00042224559996453657,5.208333459449932e-05,0.0001367330551147461,1.0,0.0005,2
348,1116800,-437.76146697998047,-4.3776145195961,11168,-0.00044798976919391276,1085.9757690429688,2.081118941307068,542.9666385650635,53.315525439567864,0.0011788546491977984,0.0012760416575474665,0.0001933574676513672,1.0,0.0005,2
349,1120000,-409.7789101600647,-4.097789304256439,11200,-0.0002033519903973935,894.871524810791,2.068590432405472,447.4148712158203,42.86918074451387,0.0009868027932505034,0.0007552083334303461,0.00021821260452270508,1.0,0.0005,2
350,1123200,-445.01814460754395,-4.450181360244751,11232,-1.1766026242754357e-05,1154.1396942138672,2.062099874019623,577.0492286682129,49.04048264538869,0.001074958457821405,0.0017447916688979603,0.0001806020736694336,1.0,0.0005,2
351,1126400,-446.6976509094238,-4.466976358890533,11264,-0.000594752804510712,1112.017478942871,2.069730445742607,555.9874572753906,48.51623479835689,0.0012639116960151662,0.007890625038271537,0.0001996755599975586,1.0,0.0005,2
352,1129600,-419.403461933136,-4.194034583568573,11296,-0.000812202395190198,1000.5547752380371,2.0630779415369034,500.2559413909912,45.03633638005704,0.0018173342671169179,0.014348958084156038,0.00020265579223632812,1.0,0.0005,2
353,1132800,-460.91326427459717,-4.609132623672485,11328,5.247364641802754e-05,1210.797004699707,2.0499517023563385,605.3780555725098,50.57116674305871,0.001267008562536646,0.0037500000071304385,0.00018155574798583984,1.0,0.0005,2
354,1136000,-400.76053619384766,-4.00760523557663,11360,-0.000611130611669175,797.1852722167969,2.0454646050930023,398.5715732574463,41.52956380788237,0.0010624898087606314,0.0038281249653664418,0.00031322240829467773,1.0,0.0005,2
355,1139200,-420.5283808708191,-4.2052837443351745,11392,-0.0002293433038388082,967.6223526000977,2.0313999503850937,483.7906379699707,49.48940729163587,0.0005799014849124876,0.0,0.00020188093185424805,1.0,0.0005,2
356,1142400,-442.80609607696533,-4.428061056137085,11424,-0.0003967932638484495,1096.0543670654297,2.052705869078636,548.0062637329102,47.28374450840056,0.0003723339601727508,0.0,0.00017851591110229492,1.0,0.0005,2
357,1145600,-446.20219802856445,-4.462022047042847,11456,0.00043878971112309983,1236.5983352661133,2.0502244532108307,618.279109954834,57.965070471167564,0.001102964472239208,0.0019791666927631013,0.00012302398681640625,1.0,0.0005,2
358,1148800,-432.26182079315186,-4.322618112564087,11488,-0.0008058947550444451,1058.9617767333984,2.0632315427064896,529.4594573974609,46.19394955364987,0.0014761937811734278,0.008203124929423211,0.0001976490020751953,1.0,0.0005,2
359,1152000,-413.31424856185913,-4.133142466545105,11520,-0.000602586958272866,944.6330451965332,2.0624396204948425,472.29529762268066,47.68083650059998,0.0005780321382651693,0.00018229166380479,0.00020462274551391602,1.0,0.0005,2
360,1155200,-406.7429618835449,-4.067429723739624,11552,0.00024200075021019174,800.3354682922363,2.0667139142751694,400.14730644226074,41.799714813008904,0.0007587545301255175,7.812499825377017e-05,0.0003725290298461914,1.0,0.0005,2
361,1158400,-404.35058307647705,-4.0435058426857,11584,-0.0002883661495616252,817.0319976806641,2.0550953298807144,408.4951572418213,41.205012129154056,0.0007033796571256998,0.0014062500013096724,0.0002911686897277832,1.0,0.0005,2
362,1161600,-396.71356773376465,-3.9671357321739196,11616,-0.0001695037846793923,805.4694976806641,2.086663082242012,402.7137145996094,45.95114591298625,0.0007737506847440597,0.001380208326736465,0.0002962946891784668,1.0,0.0005,2
363,1164800,-404.33385372161865,-4.043338489532471,11648,-0.00046350377073833826,878.6365203857422,2.0637293606996536,439.2971591949463,40.715043489355594,0.0008019676564580038,0.002604166635137517,0.0002097487449645996,1.0,0.0005,2
364,1168000,-412.8466501235962,-4.1284666562080385,11680,-0.00014558294248256942,848.8054656982422,2.0594062954187393,424.3819923400879,47.66334243118763,0.0010130659461544966,0.0032291666939272545,0.0002980828285217285,1.0,0.0005,2
365,1171200,-431.86449813842773,-4.31864488363266,11712,-0.0014110678175711655,1061.6181449890137,2.066126599907875,530.7870082855225,46.251079046633095,0.0012497672699971635,0.006197916718519991,0.00019860267639160156,1.0,0.0005,2
366,1174400,-428.65778636932373,-4.286577949523926,11744,8.644420029518818e-05,928.3615074157715,2.0643555968999863,464.160192489624,50.164117651060224,0.0006929978272871688,0.0010677083191694692,0.00027567148208618164,1.0,0.0005,2
367,1177600,-426.01128005981445,-4.260112743377686,11776,1.3132264800930216e-05,971.1549263000488,2.057532697916031,485.5569076538086,48.782204494811594,0.0010909459024340531,0.003958333370974287,0.00019609928131103516,1.0,0.0005,2
368,1180800,-452.70229721069336,-4.52702311038971,11808,-0.00036025313153298377,1231.8359069824219,2.0602112263441086,615.8969955444336,55.35334520507604,0.0009486610351821856,0.004140625052968971,0.00015658140182495117,1.0,0.0005,2
369,1184000,-402.9479269981384,-4.029479403495788,11840,-0.00010926489928053673,783.4498825073242,2.0638488978147507,391.7041931152344,40.283026897814125,0.0007703557112115763,0.0005208333386690356,0.00029140710830688477,1.0,0.0005,2
370,1187200,-423.94785356521606,-4.239478776454925,11872,-0.0005164047159058605,999.8504333496094,2.046994924545288,499.9042282104492,48.55534592550248,0.001041815423150905,0.0008854166808305308,0.00016605854034423828,1.0,0.0005,2
371,1190400,-437.44363021850586,-4.37443644285202,11904,-0.0013437252387058507,1009.1898727416992,2.0554059594869614,504.5730400085449,46.054316729307175,0.0012096648101767445,0.003098958288319409,0.00022917985916137695,1.0,0.0005,2
372,1193600,-415.78213024139404,-4.157821226119995,11936,-0.000337173278088132,825.7746238708496,2.07429039478302,412.8662281036377,46.243201025296,0.001012766778331553,0.0018229167071694974,0.00038444995880126953,1.0,0.0005,2
373,1196800,-398.1403865814209,-3.981403794288635,11968,-0.000195076591523069,833.0318298339844,2.0822390019893646,416.49489974975586,43.76335357222706,0.0005682742222468549,0.0,0.00022739171981811523,1.0,0.0005,2
