[env] scenario=simple_spread n_agents=3 obs_dim=14 action_dim=9 state_dim=43 num_envs=32
[train] Starting: total_iters=625 T=100 B=32 device=cuda:0 seed=2 render=off
iter=  46 step= 150400 ep_ret=-625.629 step_rew=-6.2563 pol=-0.0021 val=0.0102 ent=1.9969 tot=-0.0169 agnorm=0.054 cgnorm=0.049 kl=0.0034 clipf=0.023 ev=+0.680 r0=1.0000 lr=7.0e-04 seed=2
iter=  47 step= 153600 ep_ret=-565.580 step_rew=-5.6558 pol=-0.0023 val=0.0123 ent=2.0166 tot=-0.0163 agnorm=0.066 cgnorm=0.039 kl=0.0034 clipf=0.037 ev=+0.597 r0=1.0000 lr=7.0e-04 seed=2
iter=  48 step= 156800 ep_ret=-595.326 step_rew=-5.9533 pol=-0.0018 val=0.0156 ent=1.9780 tot=-0.0138 agnorm=0.052 cgnorm=0.061 kl=0.0023 clipf=0.010 ev=+0.526 r0=1.0000 lr=7.0e-04 seed=2
iter=  49 step= 160000 ep_ret=-582.002 step_rew=-5.8200 pol=-0.0018 val=0.0107 ent=1.9820 tot=-0.0162 agnorm=0.052 cgnorm=0.034 kl=0.0022 clipf=0.015 ev=+0.718 r0=1.0000 lr=7.0e-04 seed=2
iter=  50 step= 163200 ep_ret=-607.477 step_rew=-6.0748 pol=-0.0020 val=0.0141 ent=1.9978 tot=-0.0149 agnorm=0.057 cgnorm=0.031 kl=0.0024 clipf=0.012 ev=+0.569 r0=1.0000 lr=7.0e-04 seed=2
iter=  51 step= 166400 ep_ret=-590.949 step_rew=-5.9095 pol=-0.0025 val=0.0144 ent=2.0031 tot=-0.0153 agnorm=0.066 cgnorm=0.062 kl=0.0032 clipf=0.038 ev=+0.482 r0=1.0000 lr=7.0e-04 seed=2
iter=  52 step= 169600 ep_ret=-580.049 step_rew=-5.8005 pol=-0.0031 val=0.0130 ent=2.0017 tot=-0.0166 agnorm=0.074 cgnorm=0.036 kl=0.0038 clipf=0.040 ev=+0.714 r0=1.0000 lr=7.0e-04 seed=2
iter=  53 step= 172800 ep_ret=-535.444 step_rew=-5.3544 pol=-0.0013 val=0.0093 ent=2.0279 tot=-0.0170 agnorm=0.048 cgnorm=0.046 kl=0.0027 clipf=0.016 ev=+0.778 r0=1.0000 lr=7.0e-04 seed=2
iter=  54 step= 176000 ep_ret=-548.735 step_rew=-5.4874 pol=-0.0029 val=0.0095 ent=1.9915 tot=-0.0181 agnorm=0.081 cgnorm=0.045 kl=0.0024 clipf=0.013 ev=+0.650 r0=1.0000 lr=7.0e-04 seed=2
iter=  55 step= 179200 ep_ret=-536.414 step_rew=-5.3641 pol=-0.0022 val=0.0079 ent=2.0135 tot=-0.0184 agnorm=0.070 cgnorm=0.048 kl=0.0038 clipf=0.042 ev=+0.633 r0=1.0000 lr=7.0e-04 seed=2
iter=  56 step= 182400 ep_ret=-530.940 step_rew=-5.3094 pol=-0.0015 val=0.0078 ent=2.0135 tot=-0.0178 agnorm=0.048 cgnorm=0.042 kl=0.0023 clipf=0.010 ev=+0.739 r0=1.0000 lr=7.0e-04 seed=2
iter=  57 step= 185600 ep_ret=-550.155 step_rew=-5.5015 pol=-0.0019 val=0.0082 ent=2.0108 tot=-0.0179 agnorm=0.056 cgnorm=0.029 kl=0.0032 clipf=0.035 ev=+0.713 r0=1.0000 lr=7.0e-04 seed=2
iter=  58 step= 188800 ep_ret=-480.871 step_rew=-4.8087 pol=-0.0026 val=0.0121 ent=2.0056 tot=-0.0166 agnorm=0.065 cgnorm=0.064 kl=0.0030 clipf=0.032 ev=+0.725 r0=1.0000 lr=7.0e-04 seed=2
iter=  59 step= 192000 ep_ret=-502.230 step_rew=-5.0223 pol=-0.0013 val=0.0099 ent=2.0378 tot=-0.0168 agnorm=0.048 cgnorm=0.034 kl=0.0016 clipf=0.005 ev=+0.704 r0=1.0000 lr=7.0e-04 seed=2
iter=  60 step= 195200 ep_ret=-495.919 step_rew=-4.9592 pol=-0.0023 val=0.0106 ent=2.0394 tot=-0.0174 agnorm=0.050 cgnorm=0.049 kl=0.0018 clipf=0.008 ev=+0.651 r0=1.0000 lr=7.0e-04 seed=2
iter=  61 step= 198400 ep_ret=-528.903 step_rew=-5.2890 pol=-0.0023 val=0.0111 ent=2.0377 tot=-0.0171 agnorm=0.062 cgnorm=0.038 kl=0.0032 clipf=0.033 ev=+0.552 r0=1.0000 lr=7.0e-04 seed=2
iter=  62 step= 201600 ep_ret=-470.224 step_rew=-4.7022 pol=-0.0034 val=0.0117 ent=2.0525 tot=-0.0181 agnorm=0.064 cgnorm=0.045 kl=0.0029 clipf=0.029 ev=+0.632 r0=1.0000 lr=7.0e-04 seed=2
iter=  63 step= 204800 ep_ret=-488.278 step_rew=-4.8828 pol=-0.0026 val=0.0130 ent=2.0467 tot=-0.0165 agnorm=0.054 cgnorm=0.043 kl=0.0017 clipf=0.010 ev=+0.635 r0=1.0000 lr=7.0e-04 seed=2
iter=  64 step= 208000 ep_ret=-540.404 step_rew=-5.4040 pol=-0.0034 val=0.0083 ent=2.0528 tot=-0.0198 agnorm=0.068 cgnorm=0.031 kl=0.0032 clipf=0.034 ev=+0.682 r0=1.0000 lr=7.0e-04 seed=2
iter=  65 step= 211200 ep_ret=-510.062 step_rew=-5.1006 pol=-0.0027 val=0.0112 ent=2.0294 tot=-0.0175 agnorm=0.061 cgnorm=0.036 kl=0.0029 clipf=0.027 ev=+0.632 r0=1.0000 lr=7.0e-04 seed=2
iter=  66 step= 214400 ep_ret=-508.682 step_rew=-5.0868 pol=-0.0030 val=0.0115 ent=2.0370 tot=-0.0176 agnorm=0.064 cgnorm=0.031 kl=0.0035 clipf=0.036 ev=+0.583 r0=1.0000 lr=7.0e-04 seed=2
iter=  67 step= 217600 ep_ret=-515.799 step_rew=-5.1580 pol=-0.0025 val=0.0100 ent=2.0425 tot=-0.0179 agnorm=0.054 cgnorm=0.034 kl=0.0022 clipf=0.011 ev=+0.338 r0=1.0000 lr=7.0e-04 seed=2
iter=  68 step= 220800 ep_ret=-536.644 step_rew=-5.3664 pol=-0.0025 val=0.0092 ent=2.0293 tot=-0.0182 agnorm=0.061 cgnorm=0.032 kl=0.0034 clipf=0.039 ev=+0.671 r0=1.0000 lr=7.0e-04 seed=2
iter=  69 step= 224000 ep_ret=-549.333 step_rew=-5.4933 pol=-0.0029 val=0.0108 ent=2.0295 tot=-0.0178 agnorm=0.071 cgnorm=0.031 kl=0.0025 clipf=0.022 ev=+0.566 r0=1.0000 lr=7.0e-04 seed=2
