iter,global_step,episode_return,mean_step_reward,episode_return_gap_to_zero,episode_return_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,td_loss,q_tot_mean,target_mean,grad_norm,mixer_w_min,epsilon,updates,buffer_size,lr,seed,alpha,env_alpha,capture_rate,detection_event_rate,capture_without_recent_detection_rate,window_open,steps_since_detection
13124,420000,-39.20838339626789,-0.3639973828911781,39.20838339626789,43.69495229423046,3.057977237892151,0.0017,0.000418927928950887,-35.24280954152346,-0.35242809541523457,-35.24280954152346,-0.35242809541523457,100.0,3.3641266083717345,0.0,0.0,35.24280954152346,56.16485321521759,4192,0.5626072491168976,8.25493811340332,8.25508850326538,96.96294701538086,1.4289980754256248e-08,0.050000000000000044,12969,100000,0.0005,3,0.0,0.0,0.020833333333333332,0.48385,0.0,0.49675,19.4141
13749,440000,-35.32458558678627,-0.31793991684913636,35.32458558678627,47.57875010371208,3.1442373098373415,0.0059,0.0014236636463831195,-43.84031353145838,-0.4384031353145838,-43.84031353145838,-0.4384031353145838,100.0,4.222124383449555,0.0,0.0,43.84031353145838,47.56734922528267,4384,0.6120032424926758,8.392476431274414,8.391236643218994,102.3093170715332,1.4901161193847656e-08,0.050000000000000044,13594,100000,0.0005,3,0.0,0.0,0.041666666666666664,0.4825,0.0,0.4955,20.30565
14374,460000,-26.65921214222908,-0.34636389766931536,26.65921214222908,56.24412354826927,2.898682633304596,0.00025,6.412422438912279e-05,-45.132561542093754,-0.4513256154209375,-45.132561542093754,-0.4513256154209375,100.0,4.342073141336441,0.0,0.0,45.132561542093754,46.27510121464729,4576,0.6051266144990921,7.985157197570801,7.984020582580566,103.0220938659668,4.470348358154297e-08,0.050000000000000044,14219,100000,0.0005,3,0.0,0.0,0.005208333333333333,0.50465,0.0,0.52165,18.82985
14999,480000,-37.46648120880127,-0.306687615942955,37.46648120880127,45.43685448169708,2.7597456298828127,0.00235,0.0006250422851274774,-36.11684278398752,-0.36116842783987524,-36.11684278398752,-0.36116842783987524,100.0,3.46007954120636,0.0,0.0,36.11684278398752,55.290819972753525,4800,0.6732779894113541,8.206008377838135,8.203698403930664,110.45524785766601,1.1175870895385742e-08,0.050000000000000044,14844,100000,0.0005,3,0.0,0.0,0.026785714285714284,0.5222,0.0,0.54335,18.03005
15624,500000,-35.16283932328224,-0.28828805648088457,35.16283932328224,47.74049636721611,2.884215501022339,0.0044,0.0011327898770915016,-38.43565322458744,-0.3843565322458744,-38.43565322458744,-0.3843565322458744,100.0,3.687789796590805,0.0,0.0,38.43565322458744,52.972009532153606,4992,0.7072063480377198,7.938484357452393,7.935230361938476,116.08703341064454,1.862645149230957e-08,0.050000000000000044,15469,100000,0.0005,3,0.0,0.0,0.020833333333333332,0.50295,0.0,0.5271,16.15385
16249,520000,-31.25494548678398,-0.2693882434844971,31.25494548678398,51.64839020371437,2.9037384261131285,0.00635,0.0016266458729722226,-31.96981955692172,-0.3196981955692172,-31.96981955692172,-0.3196981955692172,100.0,3.0065203422307967,0.0,0.0,31.96981955692172,59.437843199819326,5184,0.7433169720888138,7.350393451309204,7.350300355529785,117.24157228393555,5.21540641784668e-08,0.050000000000000044,16094,100000,0.0005,3,0.0,0.0,0.03125,0.5177,0.0,0.53885,17.22875
16874,540000,-25.65443128347397,-0.3193862410545349,25.65443128347397,57.24890440702438,2.8011641761779784,0.00245,0.0006445393796338056,-31.982114780694246,-0.3198211478069425,-31.982114780694246,-0.3198211478069425,100.0,3.021646560430527,0.0,0.0,31.982114780694246,59.4255479760468,5376,0.7044274039983749,7.101699519729614,7.0986360172271725,111.94610277099609,1.4901161193847656e-08,0.050000000000000044,16719,100000,0.0005,3,0.0,0.0,0.03125,0.51125,0.0,0.52805,18.30525
17499,560000,-18.69498261809349,-0.34567372183799744,18.69498261809349,64.20835307240486,3.175182925415039,0.0033,0.0007903845313967793,-34.37235801294446,-0.3437235801294446,-34.37235801294446,-0.3437235801294446,100.0,2.9244653984904287,0.0,0.0,34.37235801294446,57.03530474379659,5600,0.7199673228025436,7.13802753982544,7.134854634857177,115.29055281982421,1.1175870895385742e-08,0.050000000000000044,17344,100000,0.0005,3,0.0,0.0,0.026785714285714284,0.4819,0.0,0.5109,19.60675
18124,580000,-23.798373833298683,-0.34792295293807984,23.798373833298683,59.10496185719967,2.9594730297088625,0.0005,0.00012627943068392733,-48.01822292804718,-0.48018222928047183,-48.01822292804718,-0.48018222928047183,100.0,4.638781150579453,0.0,0.0,48.01822292804718,43.38943982869387,5792,0.7530005490064621,6.5943649337768555,6.591174089813232,122.8861348815918,4.470348358154297e-08,0.050000000000000044,17969,100000,0.0005,3,0.0,0.0,0.010416666666666666,0.5165,0.0,0.5429,16.52095
18749,600000,-32.16825607419014,-0.30749425661563873,32.16825607419014,50.73507961630821,2.857194282913208,0.0031,0.000803692988380838,-37.37759280204773,-0.3737759280204773,-37.37759280204773,-0.3737759280204773,100.0,3.5814774483442307,0.0,0.0,37.37759280204773,54.03006995469332,5984,0.7511279868125915,6.299624337005615,6.29667965965271,122.65241875610351,7.450580596923828e-09,0.050000000000000044,18594,100000,0.0005,3,0.0,0.0,0.03125,0.50895,0.0,0.53015,17.89425
