iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate
20,67200,-829.7178592681885,-8.297178502082824,-829.7178592681885,-8.297178502082824,0.0,829.7178592681885,8.297178502082824,7.803585052490234,0.07803627490997478,3.3638847517967223,0.0,0.0,-342.1564186811447,-3.4215641868114473,-342.1564186811447,-3.4215641868114473,100.0,1.9913380762934685,0.0,0.0,342.1564186811447,133.36272585391998,672,-0.0017324841656023438,0.18485259264707565,1.5378616809844972,0.0757588092237711,0.045243332907557485,0.045243332907557485,0.25793480053544043,0.0030303391933564397,0.021099999832222237,0.46110159158706665,1.0,0.009711538461538462,0.0006778846153846154,2,0.25,0.25,0.0
21,70400,-761.9984197616577,-7.6199846363067625,-761.9984197616577,-7.6199846363067625,0.0,761.9984197616577,7.6199846363067625,75.523024559021,0.7552301406860362,3.2384776711463927,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,704,-0.0013849031390041234,0.15676323026418687,1.5447575092315673,0.06201702021062374,0.030153503082692622,0.030153503082692622,0.2613405086100101,0.002221695231856522,0.0162499997735722,0.6834495067596436,1.0,0.009697115384615386,0.0006767788461538462,2,0.25,0.25,0.0
22,73600,-827.7225332260132,-8.277225213050842,-827.7225332260132,-8.277225213050842,0.0,827.7225332260132,8.277225213050842,9.798911094665527,0.09798956394195635,4.0518544173240665,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,736,-0.0016148135962666288,0.19113507121801376,1.5460361242294312,0.07898292802274227,0.039634641632437705,0.039634641632437705,0.2710071191191673,0.0027828520163900175,0.019053124834317713,0.7099729180335999,1.0,0.009682692307692307,0.000675673076923077,2,0.25,0.25,0.0
23,76800,-742.9650945663452,-7.429650745391846,-742.9650945663452,-7.429650745391846,0.0,742.9650945663452,7.429650745391846,94.5563497543335,0.945564031600953,3.4172089886665344,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,768,-0.0012709127577139156,0.1285725526511669,1.5443206787109376,0.04808445498347282,0.03183457963168621,0.03183457963168621,0.2454666644334793,0.0026551979361108223,0.016534374747425317,0.6711875200271606,1.0,0.00966826923076923,0.0006745673076923077,2,0.25,0.25,0.0
24,80000,-709.1240234375,-7.091240148544312,-709.1240234375,-7.091240148544312,0.0,709.1240234375,7.091240148544312,128.3974208831787,1.2839746284484868,3.481641824245453,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,-0.0017878388359269693,0.10562107712030411,1.5427698373794556,0.03612903635948896,0.036538793332874776,0.036538793332874776,0.21212854385375976,0.0021099734309252367,0.012556250032503158,0.7051060199737549,1.0,0.009653846153846153,0.0006734615384615385,2,0.25,0.25,0.0
25,83200,-786.341817855835,-7.863418040275573,-786.341817855835,-7.863418040275573,0.0,786.341817855835,7.863418040275573,51.17962646484375,0.5117967367172254,3.421497156620026,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,832,-0.0019559237807754925,0.11503733098506927,1.549933660030365,0.040622274950146676,0.04029086176306009,0.04029086176306009,0.24562629088759422,0.0026863933308057452,0.017037500021979214,0.6024518013000488,1.0,0.009639423076923077,0.0006723557692307693,2,0.25,0.25,0.0
26,86400,-717.8593759536743,-7.17859381198883,-717.8593759536743,-7.17859381198883,0.0,717.8593759536743,7.17859381198883,119.6620683670044,1.1966209650039685,3.052944185733795,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,864,-0.0017103672045635677,0.09234878718852997,1.5453624606132508,0.029589913412928583,0.03779759965837002,0.03779759965837002,0.21244480162858964,0.0014487109816407554,0.00827187497052364,0.7652379870414734,1.0,0.009625,0.00067125,2,0.25,0.25,0.0
27,89600,-708.7215728759766,-7.087215948104858,-708.7215728759766,-7.087215948104858,0.0,708.7215728759766,7.087215948104858,128.79987144470215,1.2879988288879405,3.3131670355796814,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,896,-0.0019289724680362497,0.09371867105364799,1.5369210124015809,0.030159666016697884,0.0324362400919199,0.0324362400919199,0.2210252046585083,0.002176874297584443,0.013300000008530332,0.7059629559516907,1.0,0.009610576923076923,0.0006701442307692308,2,0.25,0.25,0.0
28,92800,-768.391782283783,-7.6839177656173705,-768.391782283783,-7.6839177656173705,0.0,768.391782283783,7.6839177656173705,69.12966203689575,0.6912970113754282,4.289143285751343,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,928,-0.002638578595220764,0.14844322204589844,1.536461102962494,0.05683891363441944,0.04447097927331924,0.04447097927331924,0.24559017047286033,0.002778628617671363,0.020740625209509745,0.5713117122650146,1.0,0.009596153846153846,0.0006690384615384616,2,0.25,0.25,0.0
29,96000,-698.0240983963013,-6.9802409315109255,-698.0240983963013,-6.9802409315109255,0.0,698.0240983963013,6.9802409315109255,139.49734592437744,1.3949738454818732,3.0547460079193116,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,960,-0.0017013879282400056,0.07306871600449086,1.537170445919037,0.020104216411709785,0.03914171364158392,0.03914171364158392,0.19636310786008834,0.0029007258766803982,0.017528124974342064,0.749477744102478,1.0,0.00958173076923077,0.0006679326923076923,2,0.25,0.25,0.0
